Date,DFF,SOFR,SONIA,T10Y2Y
2020-03-14,1.1,1.1,0.2093,0.45
2020-03-15,1.1,1.1,0.2093,0.45
2020-03-16,0.25,0.26,0.2096,0.37
2020-03-17,0.25,0.54,0.2135,0.55
2020-03-18,0.25,0.1,0.2148,0.64
2020-03-19,0.2,0.06,0.2134,0.68
2020-03-20,0.15,0.04,0.0706,0.55
2020-03-21,0.15,0.04,0.0706,0.55
2020-03-22,0.15,0.04,0.0706,0.55
2020-03-23,0.15,0.02,0.0723,0.48
2020-03-24,0.12,0.01,0.0736,0.46
2020-03-25,0.1,0.01,0.075,0.54
2020-03-26,0.1,0.01,0.0729,0.53
2020-03-27,0.1,0.01,0.071,0.47
2020-03-28,0.1,0.01,0.071,0.47
2020-03-29,0.1,0.01,0.071,0.47
2020-03-30,0.09,0.01,0.0714,0.47
2020-03-31,0.08,0.01,0.0729,0.47
2020-04-01,0.06,0.01,0.0712,0.39
2020-04-02,0.05,0.01,0.0653,0.4
2020-04-03,0.05,0.01,0.064,0.39
2020-04-04,0.05,0.01,0.064,0.39
2020-04-05,0.05,0.01,0.064,0.39
2020-04-06,0.05,0.01,0.0657,0.4
2020-04-07,0.05,0.01,0.0661,0.47
2020-04-08,0.05,0.01,0.0641,0.5
2020-04-09,0.05,0.01,0.066,0.5
2020-04-10,0.05,0.01,0.066,0.5
2020-04-11,0.05,0.01,0.066,0.5
2020-04-12,0.05,0.01,0.066,0.5
2020-04-13,0.05,0.02,0.066,0.51
2020-04-14,0.05,0.06,0.0635,0.53
2020-04-15,0.05,0.03,0.0634,0.43
2020-04-16,0.05,0.03,0.0632,0.41
2020-04-17,0.05,0.03,0.0643,0.45
2020-04-18,0.05,0.03,0.0643,0.45
2020-04-19,0.05,0.03,0.0643,0.45
2020-04-20,0.05,0.02,0.0661,0.43
2020-04-21,0.05,0.01,0.0672,0.38
2020-04-22,0.05,0.01,0.0683,0.41
2020-04-23,0.04,0.01,0.0673,0.39
2020-04-24,0.05,0.03,0.0662,0.38
2020-04-25,0.05,0.03,0.0662,0.38
2020-04-26,0.05,0.03,0.0662,0.38
2020-04-27,0.04,0.03,0.0652,0.43
2020-04-28,0.04,0.01,0.0665,0.42
2020-04-29,0.04,0.01,0.0673,0.43
2020-04-30,0.05,0.04,0.0666,0.44
2020-05-01,0.05,0.03,0.0658,0.44
2020-05-02,0.05,0.03,0.0658,0.44
2020-05-03,0.05,0.03,0.0658,0.44
2020-05-04,0.05,0.05,0.0659,0.45
2020-05-05,0.05,0.05,0.0665,0.47
2020-05-06,0.05,0.05,0.0668,0.55
2020-05-07,0.05,0.05,0.0674,0.5
2020-05-08,0.05,0.06,0.0674,0.53
2020-05-09,0.05,0.06,0.0674,0.53
2020-05-10,0.05,0.06,0.0674,0.53
2020-05-11,0.05,0.06,0.0667,0.56
2020-05-12,0.05,0.06,0.0667,0.52
2020-05-13,0.05,0.04,0.0684,0.48
2020-05-14,0.05,0.02,0.0672,0.47
2020-05-15,0.05,0.05,0.0675,0.48
2020-05-16,0.05,0.05,0.0675,0.48
2020-05-17,0.05,0.05,0.0675,0.48
2020-05-18,0.05,0.04,0.0683,0.55
2020-05-19,0.05,0.04,0.068,0.53
2020-05-20,0.05,0.01,0.0688,0.52
2020-05-21,0.05,0.02,0.0683,0.51
2020-05-22,0.05,0.04,0.0683,0.49
2020-05-23,0.05,0.04,0.0683,0.49
2020-05-24,0.05,0.04,0.0683,0.49
2020-05-25,0.05,0.04,0.0683,0.49
2020-05-26,0.05,0.06,0.0671,0.51
2020-05-27,0.05,0.06,0.0677,0.49
2020-05-28,0.05,0.06,0.068,0.53
2020-05-29,0.05,0.06,0.0679,0.49
2020-05-30,0.05,0.06,0.0679,0.49
2020-05-31,0.05,0.06,0.0679,0.49
2020-06-01,0.05,0.06,0.0665,0.52
2020-06-02,0.06,0.07,0.0686,0.51
2020-06-03,0.06,0.06,0.0685,0.58
2020-06-04,0.06,0.07,0.0693,0.63
2020-06-05,0.07,0.07,0.0679,0.69
2020-06-06,0.07,0.07,0.0679,0.69
2020-06-07,0.07,0.07,0.0679,0.69
2020-06-08,0.07,0.07,0.066,0.66
2020-06-09,0.07,0.08,0.066,0.64
2020-06-10,0.08,0.07,0.0657,0.58
2020-06-11,0.08,0.08,0.0651,0.47
2020-06-12,0.08,0.08,0.0651,0.52
2020-06-13,0.08,0.08,0.0651,0.52
2020-06-14,0.08,0.08,0.0651,0.52
2020-06-15,0.09,0.09,0.0634,0.52
2020-06-16,0.09,0.09,0.0627,0.54
2020-06-17,0.09,0.09,0.0636,0.55
2020-06-18,0.09,0.09,0.0624,0.52
2020-06-19,0.09,0.09,0.0637,0.51
2020-06-20,0.09,0.09,0.0637,0.51
2020-06-21,0.09,0.09,0.0637,0.51
2020-06-22,0.08,0.08,0.0636,0.52
2020-06-23,0.08,0.07,0.0621,0.54
2020-06-24,0.08,0.08,0.0626,0.5
2020-06-25,0.08,0.09,0.063,0.51
2020-06-26,0.08,0.08,0.0633,0.47
2020-06-27,0.08,0.08,0.0633,0.47
2020-06-28,0.08,0.08,0.0633,0.47
2020-06-29,0.08,0.08,0.0619,0.48
2020-06-30,0.08,0.1,0.0603,0.5
2020-07-01,0.08,0.11,0.0611,0.52
2020-07-02,0.09,0.11,0.0608,0.52
2020-07-03,0.09,0.11,0.0608,0.52
2020-07-04,0.09,0.11,0.0608,0.52
2020-07-05,0.09,0.11,0.0608,0.52
2020-07-06,0.09,0.1,0.0592,0.53
2020-07-07,0.09,0.1,0.059,0.49
2020-07-08,0.09,0.1,0.0596,0.51
2020-07-09,0.09,0.1,0.0594,0.46
2020-07-10,0.09,0.1,0.0599,0.49
2020-07-11,0.09,0.1,0.0599,0.49
2020-07-12,0.09,0.1,0.0599,0.49
2020-07-13,0.09,0.1,0.0599,0.48
2020-07-14,0.09,0.11,0.0605,0.49
2020-07-15,0.1,0.13,0.0609,0.48
2020-07-16,0.1,0.12,0.0618,0.46
2020-07-17,0.09,0.12,0.06,0.5
2020-07-18,0.09,0.12,0.06,0.5
2020-07-19,0.09,0.12,0.06,0.5
2020-07-20,0.1,0.12,0.0601,0.46
2020-07-21,0.1,0.11,0.0602,0.47
2020-07-22,0.09,0.1,0.0587,0.46
2020-07-23,0.09,0.1,0.0584,0.43
2020-07-24,0.09,0.1,0.0588,0.45
2020-07-25,0.09,0.1,0.0588,0.45
2020-07-26,0.09,0.1,0.0588,0.45
2020-07-27,0.1,0.1,0.0584,0.47
2020-07-28,0.1,0.1,0.0598,0.45
2020-07-29,0.1,0.09,0.0591,0.46
2020-07-30,0.1,0.1,0.0601,0.44
2020-07-31,0.1,0.1,0.0603,0.44
2020-08-01,0.1,0.1,0.0603,0.44
2020-08-02,0.1,0.1,0.0603,0.44
2020-08-03,0.1,0.1,0.0574,0.45
2020-08-04,0.1,0.09,0.0568,0.41
2020-08-05,0.1,0.09,0.0572,0.44
2020-08-06,0.1,0.09,0.0573,0.44
2020-08-07,0.1,0.09,0.0584,0.44
2020-08-08,0.1,0.09,0.0584,0.44
2020-08-09,0.1,0.09,0.0584,0.44
2020-08-10,0.1,0.09,0.0572,0.45
2020-08-11,0.1,0.1,0.0561,0.48
2020-08-12,0.1,0.09,0.0563,0.53
2020-08-13,0.1,0.09,0.0571,0.55
2020-08-14,0.1,0.09,0.0568,0.57
2020-08-15,0.1,0.09,0.0568,0.57
2020-08-16,0.1,0.09,0.0568,0.57
2020-08-17,0.1,0.1,0.0563,0.55
2020-08-18,0.09,0.09,0.0553,0.53
2020-08-19,0.09,0.09,0.0562,0.54
2020-08-20,0.09,0.07,0.0557,0.52
2020-08-21,0.09,0.07,0.0556,0.48
2020-08-22,0.09,0.07,0.0556,0.48
2020-08-23,0.09,0.07,0.0556,0.48
2020-08-24,0.09,0.08,0.0545,0.51
2020-08-25,0.09,0.08,0.0553,0.54
2020-08-26,0.09,0.07,0.0547,0.53
2020-08-27,0.08,0.07,0.0559,0.58
2020-08-28,0.09,0.07,0.0545,0.6
2020-08-29,0.09,0.07,0.0545,0.6
2020-08-30,0.09,0.07,0.0545,0.6
2020-08-31,0.09,0.09,0.0545,0.58
2020-09-01,0.09,0.09,0.0552,0.55
2020-09-02,0.09,0.09,0.0547,0.52
2020-09-03,0.09,0.1,0.0561,0.5
2020-09-04,0.09,0.09,0.056,0.58
2020-09-05,0.09,0.09,0.056,0.58
2020-09-06,0.09,0.09,0.056,0.58
2020-09-07,0.09,0.09,0.0556,0.58
2020-09-08,0.09,0.09,0.0557,0.55
2020-09-09,0.09,0.09,0.055,0.57
2020-09-10,0.09,0.09,0.0552,0.54
2020-09-11,0.09,0.09,0.0569,0.54
2020-09-12,0.09,0.09,0.0569,0.54
2020-09-13,0.09,0.09,0.0569,0.54
2020-09-14,0.09,0.09,0.0557,0.54
2020-09-15,0.09,0.1,0.0556,0.54
2020-09-16,0.09,0.1,0.0558,0.55
2020-09-17,0.09,0.1,0.0546,0.56
2020-09-18,0.09,0.09,0.054,0.56
2020-09-19,0.09,0.09,0.054,0.56
2020-09-20,0.09,0.09,0.054,0.56
2020-09-21,0.09,0.08,0.0538,0.54
2020-09-22,0.09,0.07,0.0541,0.55
2020-09-23,0.09,0.06,0.0539,0.54
2020-09-24,0.09,0.07,0.0539,0.53
2020-09-25,0.09,0.08,0.0541,0.54
2020-09-26,0.09,0.08,0.0541,0.54
2020-09-27,0.09,0.08,0.0541,0.54
2020-09-28,0.09,0.08,0.0541,0.53
2020-09-29,0.09,0.07,0.0533,0.55
2020-09-30,0.09,0.08,0.0509,0.56
2020-10-01,0.09,0.08,0.0538,0.54
2020-10-02,0.09,0.1,0.0539,0.57
2020-10-03,0.09,0.1,0.0539,0.57
2020-10-04,0.09,0.1,0.0539,0.57
2020-10-05,0.09,0.09,0.0539,0.64
2020-10-06,0.09,0.1,0.0537,0.62
2020-10-07,0.09,0.09,0.054,0.65
2020-10-08,0.09,0.08,0.0539,0.65
2020-10-09,0.09,0.09,0.0538,0.63
2020-10-10,0.09,0.09,0.0538,0.63
2020-10-11,0.09,0.09,0.0538,0.63
2020-10-12,0.09,0.09,0.0542,0.63
2020-10-13,0.09,0.09,0.0531,0.58
2020-10-14,0.09,0.09,0.0538,0.59
2020-10-15,0.09,0.1,0.0534,0.6
2020-10-16,0.09,0.09,0.0533,0.62
2020-10-17,0.09,0.09,0.0533,0.62
2020-10-18,0.09,0.09,0.0533,0.62
2020-10-19,0.09,0.09,0.0535,0.62
2020-10-20,0.09,0.08,0.0533,0.67
2020-10-21,0.09,0.07,0.0536,0.69
2020-10-22,0.09,0.07,0.0543,0.71
2020-10-23,0.09,0.08,0.0538,0.67
2020-10-24,0.09,0.08,0.0538,0.67
2020-10-25,0.09,0.08,0.0538,0.67
2020-10-26,0.09,0.09,0.0541,0.65
2020-10-27,0.09,0.09,0.0542,0.63
2020-10-28,0.09,0.08,0.054,0.63
2020-10-29,0.09,0.09,0.0543,0.69
2020-10-30,0.09,0.09,0.0547,0.74
2020-10-31,0.09,0.09,0.0547,0.74
2020-11-01,0.09,0.09,0.0547,0.74
2020-11-02,0.09,0.11,0.0539,0.71
2020-11-03,0.09,0.1,0.0533,0.73
2020-11-04,0.09,0.1,0.0537,0.64
2020-11-05,0.09,0.11,0.0533,0.65
2020-11-06,0.09,0.1,0.0534,0.67
2020-11-07,0.09,0.1,0.0534,0.67
2020-11-08,0.09,0.1,0.0534,0.67
2020-11-09,0.09,0.1,0.0532,0.79
2020-11-10,0.09,0.1,0.0533,0.79
2020-11-11,0.09,0.1,0.0535,0.79
2020-11-12,0.09,0.09,0.0542,0.71
2020-11-13,0.09,0.09,0.0536,0.72
2020-11-14,0.09,0.09,0.0536,0.72
2020-11-15,0.09,0.09,0.0536,0.72
2020-11-16,0.09,0.1,0.0539,0.72
2020-11-17,0.09,0.09,0.0533,0.69
2020-11-18,0.09,0.07,0.0538,0.72
2020-11-19,0.08,0.06,0.0536,0.68
2020-11-20,0.08,0.05,0.0543,0.67
2020-11-21,0.08,0.05,0.0543,0.67
2020-11-22,0.08,0.05,0.0543,0.67
2020-11-23,0.08,0.05,0.0536,0.7
2020-11-24,0.08,0.07,0.0536,0.72
2020-11-25,0.08,0.08,0.0535,0.71
2020-11-26,0.08,0.08,0.0535,0.71
2020-11-27,0.08,0.08,0.0542,0.68
2020-11-28,0.08,0.08,0.0542,0.68
2020-11-29,0.08,0.08,0.0542,0.68
2020-11-30,0.09,0.09,0.054,0.68
2020-12-01,0.09,0.08,0.0528,0.75
2020-12-02,0.09,0.08,0.0523,0.79
2020-12-03,0.09,0.08,0.0519,0.76
2020-12-04,0.09,0.09,0.0513,0.81
2020-12-05,0.09,0.09,0.0513,0.81
2020-12-06,0.09,0.09,0.0513,0.81
2020-12-07,0.09,0.08,0.051,0.8
2020-12-08,0.09,0.07,0.051,0.78
2020-12-09,0.09,0.08,0.0514,0.79
2020-12-10,0.09,0.08,0.0508,0.78
2020-12-11,0.09,0.08,0.0502,0.79
2020-12-12,0.09,0.08,0.0502,0.79
2020-12-13,0.09,0.08,0.0502,0.79
2020-12-14,0.09,0.08,0.0494,0.77
2020-12-15,0.09,0.09,0.0491,0.81
2020-12-16,0.09,0.09,0.0478,0.79
2020-12-17,0.09,0.09,0.0487,0.81
2020-12-18,0.09,0.09,0.0483,0.82
2020-12-19,0.09,0.09,0.0483,0.82
2020-12-20,0.09,0.09,0.0483,0.82
2020-12-21,0.09,0.09,0.0477,0.82
2020-12-22,0.09,0.07,0.048,0.8
2020-12-23,0.09,0.06,0.0478,0.83
2020-12-24,0.09,0.08,0.0474,0.81
2020-12-25,0.09,0.08,0.0474,0.81
2020-12-26,0.09,0.08,0.0474,0.81
2020-12-27,0.09,0.08,0.0474,0.81
2020-12-28,0.09,0.09,0.0474,0.81
2020-12-29,0.09,0.1,0.0483,0.82
2020-12-30,0.09,0.09,0.048,0.81
2020-12-31,0.09,0.07,0.0394,0.8
2021-01-01,0.09,0.07,0.0394,0.8
2021-01-02,0.09,0.07,0.0394,0.8
2021-01-03,0.09,0.07,0.0394,0.8
2021-01-04,0.09,0.1,0.0479,0.82
2021-01-05,0.09,0.11,0.0485,0.83
2021-01-06,0.09,0.1,0.0488,0.9
2021-01-07,0.09,0.1,0.0491,0.94
2021-01-08,0.09,0.09,0.0497,0.99
2021-01-09,0.09,0.09,0.0497,0.99
2021-01-10,0.09,0.09,0.0497,0.99
2021-01-11,0.09,0.09,0.0488,1.01
2021-01-12,0.09,0.08,0.0487,1.01
2021-01-13,0.09,0.08,0.0496,0.96
2021-01-14,0.09,0.08,0.05,0.99
2021-01-15,0.09,0.08,0.0498,0.98
2021-01-16,0.09,0.08,0.0498,0.98
2021-01-17,0.09,0.08,0.0498,0.98
2021-01-18,0.09,0.08,0.0495,0.98
2021-01-19,0.09,0.07,0.05,0.96
2021-01-20,0.09,0.06,0.0492,0.97
2021-01-21,0.08,0.04,0.0494,0.99
2021-01-22,0.08,0.05,0.0496,0.97
2021-01-23,0.08,0.05,0.0496,0.97
2021-01-24,0.08,0.05,0.0496,0.97
2021-01-25,0.08,0.06,0.0493,0.92
2021-01-26,0.08,0.03,0.0489,0.94
2021-01-27,0.08,0.03,0.0489,0.92
2021-01-28,0.07,0.04,0.0487,0.95
2021-01-29,0.07,0.06,0.0529,1.0
2021-01-30,0.07,0.06,0.0529,1.0
2021-01-31,0.07,0.06,0.0529,1.0
2021-02-01,0.08,0.07,0.048,0.98
2021-02-02,0.08,0.07,0.0485,1.01
2021-02-03,0.08,0.07,0.0486,1.04
2021-02-04,0.08,0.05,0.0484,1.04
2021-02-05,0.08,0.02,0.0482,1.1
2021-02-06,0.08,0.02,0.0482,1.1
2021-02-07,0.08,0.02,0.0482,1.1
2021-02-08,0.07,0.02,0.048,1.08
2021-02-09,0.08,0.05,0.0482,1.07
2021-02-10,0.08,0.06,0.0483,1.04
2021-02-11,0.08,0.06,0.0484,1.05
2021-02-12,0.08,0.05,0.0481,1.09
2021-02-13,0.08,0.05,0.0481,1.09
2021-02-14,0.08,0.05,0.0481,1.09
2021-02-15,0.08,0.05,0.048,1.09
2021-02-16,0.08,0.06,0.0483,1.17
2021-02-17,0.08,0.06,0.0487,1.18
2021-02-18,0.07,0.03,0.049,1.18
2021-02-19,0.07,0.02,0.0489,1.23
2021-02-20,0.07,0.02,0.0489,1.23
2021-02-21,0.07,0.02,0.0489,1.23
2021-02-22,0.07,0.03,0.049,1.26
2021-02-23,0.07,0.01,0.0486,1.26
2021-02-24,0.07,0.02,0.049,1.26
2021-02-25,0.07,0.03,0.0491,1.37
2021-02-26,0.07,0.01,0.0512,1.3
2021-02-27,0.07,0.01,0.0512,1.3
2021-02-28,0.07,0.01,0.0512,1.3
2021-03-01,0.07,0.02,0.0488,1.32
2021-03-02,0.07,0.04,0.0491,1.29
2021-03-03,0.07,0.04,0.049,1.33
2021-03-04,0.07,0.02,0.0494,1.4
2021-03-05,0.07,0.02,0.0488,1.42
2021-03-06,0.07,0.02,0.0488,1.42
2021-03-07,0.07,0.02,0.0488,1.42
2021-03-08,0.07,0.02,0.0491,1.42
2021-03-09,0.07,0.02,0.049,1.38
2021-03-10,0.07,0.02,0.0485,1.37
2021-03-11,0.07,0.01,0.0485,1.4
2021-03-12,0.07,0.01,0.049,1.5
2021-03-13,0.07,0.01,0.049,1.5
2021-03-14,0.07,0.01,0.049,1.5
2021-03-15,0.07,0.01,0.0497,1.48
2021-03-16,0.07,0.01,0.0493,1.47
2021-03-17,0.07,0.01,0.0494,1.5
2021-03-18,0.07,0.01,0.0493,1.55
2021-03-19,0.07,0.01,0.0485,1.58
2021-03-20,0.07,0.01,0.0485,1.58
2021-03-21,0.07,0.01,0.0485,1.58
2021-03-22,0.07,0.01,0.0489,1.54
2021-03-23,0.07,0.01,0.0481,1.48
2021-03-24,0.07,0.01,0.0481,1.48
2021-03-25,0.07,0.01,0.0481,1.49
2021-03-26,0.07,0.01,0.0481,1.53
2021-03-27,0.07,0.01,0.0481,1.53
2021-03-28,0.07,0.01,0.0481,1.53
2021-03-29,0.07,0.01,0.048,1.59
2021-03-30,0.07,0.01,0.0475,1.57
2021-03-31,0.06,0.01,0.0466,1.58
2021-04-01,0.07,0.01,0.0475,1.52
2021-04-02,0.07,0.01,0.0475,1.53
2021-04-03,0.07,0.01,0.0475,1.53
2021-04-04,0.07,0.01,0.0475,1.53
2021-04-05,0.07,0.01,0.0475,1.56
2021-04-06,0.07,0.01,0.0482,1.51
2021-04-07,0.07,0.01,0.0483,1.52
2021-04-08,0.07,0.01,0.0483,1.5
2021-04-09,0.07,0.01,0.0484,1.51
2021-04-10,0.07,0.01,0.0484,1.51
2021-04-11,0.07,0.01,0.0484,1.51
2021-04-12,0.07,0.01,0.0482,1.51
2021-04-13,0.07,0.01,0.0481,1.48
2021-04-14,0.07,0.01,0.0482,1.48
2021-04-15,0.07,0.01,0.0477,1.4
2021-04-16,0.07,0.01,0.048,1.43
2021-04-17,0.07,0.01,0.048,1.43
2021-04-18,0.07,0.01,0.048,1.43
2021-04-19,0.07,0.01,0.0482,1.45
2021-04-20,0.07,0.01,0.048,1.43
2021-04-21,0.07,0.01,0.0481,1.42
2021-04-22,0.07,0.01,0.0487,1.41
2021-04-23,0.07,0.01,0.0491,1.42
2021-04-24,0.07,0.01,0.0491,1.42
2021-04-25,0.07,0.01,0.0491,1.42
2021-04-26,0.07,0.01,0.0486,1.4
2021-04-27,0.07,0.01,0.0495,1.46
2021-04-28,0.07,0.01,0.0496,1.46
2021-04-29,0.06,0.01,0.0499,1.49
2021-04-30,0.05,0.01,0.0509,1.49
2021-05-01,0.05,0.01,0.0509,1.49
2021-05-02,0.05,0.01,0.0509,1.49
2021-05-03,0.06,0.01,0.0509,1.47
2021-05-04,0.06,0.01,0.0496,1.45
2021-05-05,0.06,0.01,0.0487,1.43
2021-05-06,0.06,0.01,0.0491,1.42
2021-05-07,0.06,0.01,0.0498,1.46
2021-05-08,0.06,0.01,0.0498,1.46
2021-05-09,0.06,0.01,0.0498,1.46
2021-05-10,0.06,0.01,0.049,1.47
2021-05-11,0.06,0.01,0.0488,1.48
2021-05-12,0.06,0.01,0.0492,1.53
2021-05-13,0.06,0.01,0.0494,1.5
2021-05-14,0.06,0.01,0.0497,1.47
2021-05-15,0.06,0.01,0.0497,1.47
2021-05-16,0.06,0.01,0.0497,1.47
2021-05-17,0.06,0.01,0.0483,1.48
2021-05-18,0.06,0.01,0.0493,1.48
2021-05-19,0.06,0.01,0.049,1.52
2021-05-20,0.06,0.01,0.0493,1.48
2021-05-21,0.06,0.01,0.0495,1.46
2021-05-22,0.06,0.01,0.0495,1.46
2021-05-23,0.06,0.01,0.0495,1.46
2021-05-24,0.06,0.01,0.0497,1.46
2021-05-25,0.06,0.01,0.0496,1.41
2021-05-26,0.06,0.01,0.05,1.44
2021-05-27,0.06,0.01,0.0501,1.47
2021-05-28,0.05,0.01,0.0516,1.44
2021-05-29,0.05,0.01,0.0516,1.44
2021-05-30,0.05,0.01,0.0516,1.44
2021-05-31,0.05,0.01,0.0516,1.44
2021-06-01,0.06,0.01,0.0498,1.46
2021-06-02,0.06,0.01,0.0498,1.46
2021-06-03,0.06,0.01,0.0502,1.47
2021-06-04,0.06,0.01,0.05,1.42
2021-06-05,0.06,0.01,0.05,1.42
2021-06-06,0.06,0.01,0.05,1.42
2021-06-07,0.06,0.01,0.0504,1.41
2021-06-08,0.06,0.01,0.0505,1.39
2021-06-09,0.06,0.01,0.0502,1.34
2021-06-10,0.06,0.01,0.0499,1.31
2021-06-11,0.06,0.01,0.0501,1.31
2021-06-12,0.06,0.01,0.0501,1.31
2021-06-13,0.06,0.01,0.0501,1.31
2021-06-14,0.06,0.01,0.0499,1.35
2021-06-15,0.06,0.01,0.0499,1.35
2021-06-16,0.06,0.01,0.05,1.36
2021-06-17,0.1,0.05,0.05,1.29
2021-06-18,0.1,0.05,0.0502,1.19
2021-06-19,0.1,0.05,0.0502,1.19
2021-06-20,0.1,0.05,0.0502,1.19
2021-06-21,0.1,0.05,0.0498,1.23
2021-06-22,0.1,0.05,0.0502,1.23
2021-06-23,0.1,0.05,0.05,1.24
2021-06-24,0.1,0.05,0.05,1.23
2021-06-25,0.1,0.05,0.0502,1.26
2021-06-26,0.1,0.05,0.0502,1.26
2021-06-27,0.1,0.05,0.0502,1.26
2021-06-28,0.1,0.05,0.0495,1.24
2021-06-29,0.1,0.05,0.0493,1.22
2021-06-30,0.08,0.05,0.0466,1.2
2021-07-01,0.1,0.05,0.0496,1.23
2021-07-02,0.1,0.05,0.0505,1.2
2021-07-03,0.1,0.05,0.0505,1.2
2021-07-04,0.1,0.05,0.0505,1.2
2021-07-05,0.1,0.05,0.0504,1.2
2021-07-06,0.1,0.05,0.0502,1.15
2021-07-07,0.1,0.05,0.0506,1.11
2021-07-08,0.1,0.05,0.0508,1.11
2021-07-09,0.1,0.05,0.0504,1.14
2021-07-10,0.1,0.05,0.0504,1.14
2021-07-11,0.1,0.05,0.0504,1.14
2021-07-12,0.1,0.05,0.0503,1.15
2021-07-13,0.1,0.05,0.0507,1.16
2021-07-14,0.1,0.05,0.0508,1.14
2021-07-15,0.1,0.05,0.0508,1.08
2021-07-16,0.1,0.05,0.0506,1.06
2021-07-17,0.1,0.05,0.0506,1.06
2021-07-18,0.1,0.05,0.0506,1.06
2021-07-19,0.1,0.05,0.0508,0.98
2021-07-20,0.1,0.05,0.051,1.03
2021-07-21,0.1,0.05,0.0507,1.08
2021-07-22,0.1,0.05,0.0507,1.07
2021-07-23,0.1,0.05,0.0507,1.08
2021-07-24,0.1,0.05,0.0507,1.08
2021-07-25,0.1,0.05,0.0507,1.08
2021-07-26,0.1,0.05,0.0502,1.07
2021-07-27,0.1,0.05,0.0507,1.05
2021-07-28,0.1,0.05,0.0507,1.06
2021-07-29,0.1,0.05,0.0504,1.08
2021-07-30,0.07,0.05,0.0506,1.05
2021-07-31,0.07,0.05,0.0506,1.05
2021-08-01,0.07,0.05,0.0506,1.05
2021-08-02,0.1,0.05,0.0504,1.03
2021-08-03,0.1,0.05,0.0503,1.02
2021-08-04,0.1,0.05,0.0504,1.02
2021-08-05,0.1,0.05,0.0503,1.02
2021-08-06,0.1,0.05,0.0503,1.1
2021-08-07,0.1,0.05,0.0503,1.1
2021-08-08,0.1,0.05,0.0503,1.1
2021-08-09,0.1,0.05,0.0498,1.1
2021-08-10,0.1,0.05,0.0501,1.12
2021-08-11,0.1,0.05,0.0503,1.12
2021-08-12,0.1,0.05,0.0504,1.13
2021-08-13,0.1,0.05,0.0504,1.06
2021-08-14,0.1,0.05,0.0504,1.06
2021-08-15,0.1,0.05,0.0504,1.06
2021-08-16,0.1,0.05,0.0505,1.05
2021-08-17,0.1,0.05,0.0503,1.03
2021-08-18,0.09,0.05,0.0505,1.04
2021-08-19,0.09,0.05,0.051,1.02
2021-08-20,0.09,0.05,0.0508,1.03
2021-08-21,0.09,0.05,0.0508,1.03
2021-08-22,0.09,0.05,0.0508,1.03
2021-08-23,0.09,0.05,0.0505,1.02
2021-08-24,0.09,0.05,0.0505,1.05
2021-08-25,0.09,0.05,0.0504,1.12
2021-08-26,0.09,0.05,0.0505,1.09
2021-08-27,0.08,0.05,0.0507,1.09
2021-08-28,0.08,0.05,0.0507,1.09
2021-08-29,0.08,0.05,0.0507,1.09
2021-08-30,0.08,0.05,0.0507,1.09
2021-08-31,0.06,0.05,0.0502,1.1
2021-09-01,0.08,0.05,0.0503,1.11
2021-09-02,0.08,0.05,0.0501,1.09
2021-09-03,0.08,0.05,0.0499,1.12
2021-09-04,0.08,0.05,0.0499,1.12
2021-09-05,0.08,0.05,0.0499,1.12
2021-09-06,0.08,0.05,0.0503,1.12
2021-09-07,0.08,0.05,0.0507,1.16
2021-09-08,0.08,0.05,0.0505,1.13
2021-09-09,0.08,0.05,0.0503,1.07
2021-09-10,0.08,0.05,0.0509,1.12
2021-09-11,0.08,0.05,0.0509,1.12
2021-09-12,0.08,0.05,0.0509,1.12
2021-09-13,0.08,0.05,0.0506,1.12
2021-09-14,0.08,0.05,0.0499,1.07
2021-09-15,0.08,0.05,0.0499,1.1
2021-09-16,0.08,0.05,0.0501,1.11
2021-09-17,0.08,0.05,0.0502,1.14
2021-09-18,0.08,0.05,0.0502,1.14
2021-09-19,0.08,0.05,0.0502,1.14
2021-09-20,0.08,0.05,0.05,1.08
2021-09-21,0.08,0.05,0.05,1.11
2021-09-22,0.08,0.05,0.0499,1.07
2021-09-23,0.08,0.05,0.049,1.14
2021-09-24,0.08,0.05,0.05,1.18
2021-09-25,0.08,0.05,0.05,1.18
2021-09-26,0.08,0.05,0.05,1.18
2021-09-27,0.08,0.05,0.0496,1.17
2021-09-28,0.08,0.05,0.0495,1.23
2021-09-29,0.08,0.05,0.0493,1.25
2021-09-30,0.06,0.05,0.0479,1.24
2021-10-01,0.08,0.05,0.05,1.21
2021-10-02,0.08,0.05,0.05,1.21
2021-10-03,0.08,0.05,0.05,1.21
2021-10-04,0.08,0.05,0.0503,1.22
2021-10-05,0.08,0.05,0.0505,1.26
2021-10-06,0.08,0.05,0.0513,1.23
2021-10-07,0.08,0.05,0.0512,1.26
2021-10-08,0.08,0.05,0.0507,1.29
2021-10-09,0.08,0.05,0.0507,1.29
2021-10-10,0.08,0.05,0.0507,1.29
2021-10-11,0.08,0.05,0.0505,1.29
2021-10-12,0.08,0.05,0.0514,1.24
2021-10-13,0.08,0.05,0.0508,1.19
2021-10-14,0.08,0.05,0.0508,1.16
2021-10-15,0.08,0.05,0.0502,1.18
2021-10-16,0.08,0.05,0.0502,1.18
2021-10-17,0.08,0.05,0.0502,1.18
2021-10-18,0.08,0.05,0.0504,1.15
2021-10-19,0.08,0.03,0.0499,1.24
