Date,EMBI_Global,EMBI_LATINO,EMBI_ARG,EMBI_BRA,EMBI_CHL,EMBI_COL,EMBI_ECU,EMBI_MEX,EMBI_PER,EMBI_PAN,EMBI_URY,EMBI_VEN
2021-01-29,3.24244,3.64146,14.45299,2.70488,1.3776,2.18691,12.72536,3.77637,1.28049,1.51352,1.35461,248.30087
2021-02-01,3.2523,3.6395,14.38222,2.67249,1.37827,2.1946,12.4491,3.7761,1.31261,1.53111,1.35719,249.44345
2021-02-02,3.2136,3.59945,14.40418,2.59714,1.33879,2.15224,12.30029,3.72721,1.29773,1.51693,1.32401,250.59044
2021-02-03,3.19206,3.58972,14.55214,2.59506,1.32766,2.15575,11.79477,3.7093,1.32162,1.54241,1.33713,237.98566
2021-02-04,3.17596,3.5676,14.55103,2.53419,1.33639,2.14922,11.52825,3.61964,1.3658,1.61793,1.34703,241.03847
2021-02-05,3.11285,3.50971,14.44603,2.5011,1.31246,2.10651,10.90686,3.54187,1.34798,1.60586,1.32191,242.0043
2021-02-08,3.14206,3.55079,14.33813,2.51508,1.31898,2.1129,11.90447,3.5651,1.36087,1.60852,1.33902,243.04639
2021-02-09,3.1527,3.57729,14.48335,2.53294,1.31149,2.10797,12.62847,3.56253,1.35266,1.5753,1.31346,244.1001
2021-02-10,3.16743,3.58189,14.55609,2.56864,1.3196,2.115,12.3314,3.55613,1.36647,1.58186,1.32164,243.8858
2021-02-11,3.13993,3.54858,14.63083,2.54807,1.29451,2.08454,12.12998,3.50724,1.3427,1.54818,1.29365,248.24608
2021-02-12,3.12092,3.53326,14.55989,2.52936,1.26785,2.06941,12.14923,3.47471,1.32849,1.52757,1.27361,249.36565
2021-02-16,3.14142,3.57049,14.96801,2.53555,1.26178,2.08105,12.26652,3.51339,1.35626,1.53834,1.28867,250.49206
2021-02-17,3.17345,3.59159,14.73461,2.54138,1.28066,2.09772,12.25675,3.50154,1.36118,1.55704,1.31488,251.64601
2021-02-18,3.1611,3.58866,14.81967,2.56166,1.29315,2.09826,12.05876,3.45725,1.37507,1.56194,1.32043,255.16499
2021-02-19,3.14278,3.58778,14.87586,2.57088,1.2819,2.10487,12.18528,3.46357,1.36895,1.54109,1.31869,245.59165
2021-02-22,3.19037,3.64605,15.00742,2.73981,1.30739,2.15578,12.08773,3.53403,1.40895,1.5788,1.33623,246.66348
2021-02-23,3.21478,3.65627,15.13871,2.70385,1.32779,2.18842,12.094,3.54288,1.45303,1.61204,1.38441,247.74898
2021-02-24,3.19465,3.62825,15.05477,2.62784,1.32119,2.15875,11.99738,3.51963,1.45003,1.59025,1.37372,243.41769
2021-02-25,3.18129,3.65568,14.9926,2.67474,1.32693,2.23078,12.09351,3.59953,1.46881,1.61732,1.3834,247.33445
2021-02-26,3.28715,3.73851,15.10769,2.7549,1.41635,2.32268,12.26141,3.68495,1.63725,1.71838,1.50087,248.46338
2021-03-01,3.22543,3.68917,15.11945,2.73705,1.38356,2.25073,12.33587,3.58803,1.59457,1.67559,1.45164,249.60457
2021-03-02,3.25024,3.7227,15.42647,2.83993,1.40342,2.25849,12.58438,3.54956,1.65468,1.70646,1.48222,250.74547
2021-03-03,3.23903,3.72736,15.46568,2.84953,1.3927,2.23618,12.90494,3.54913,1.65761,1.67851,1.47596,251.89222
2021-03-04,3.22429,3.73422,15.52171,2.8007,1.38416,2.2316,13.3301,3.58386,1.69589,1.67674,1.46272,255.4362
2021-03-05,3.32477,3.84428,15.90128,2.85699,1.44375,2.37846,13.4879,3.71165,1.78042,1.77611,1.53688,256.60027
2021-03-08,3.40718,3.93961,15.97822,3.02005,1.47305,2.50047,13.69429,3.83684,1.84645,1.85127,1.59696,257.85831
2021-03-09,3.4193,3.94031,16.38551,3.03102,1.47762,2.46844,13.64844,3.80443,1.84371,1.85682,1.59872,259.09393
2021-03-10,3.38456,3.86636,16.47233,2.99816,1.45628,2.34095,13.3969,3.66968,1.79546,1.80494,1.5476,260.35309
2021-03-11,3.28514,3.77922,16.30425,2.90672,1.40743,2.27686,13.05262,3.58847,1.72604,1.72305,1.48313,253.43464
2021-03-12,3.26173,3.74206,15.93717,2.83545,1.3473,2.22405,13.14568,3.58353,1.66423,1.64812,1.41977,254.60653
2021-03-15,3.26783,3.73239,15.69905,2.83376,1.3556,2.21819,12.73982,3.6117,1.65857,1.64834,1.42437,252.65707
2021-03-16,3.20439,3.65641,15.51458,2.76839,1.31283,2.15195,12.27356,3.50476,1.59816,1.5862,1.35844,251.36071
2021-03-17,3.22617,3.65144,15.32584,2.76314,1.30074,2.13867,12.13755,3.51138,1.58735,1.58121,1.34353,252.53767
2021-03-18,3.18011,3.61641,15.36209,2.71014,1.25711,2.12688,12.11954,3.4638,1.57296,1.56183,1.30701,256.10735
2021-03-19,3.15645,3.58669,15.17422,2.69902,1.23709,2.11146,11.97711,3.4186,1.55882,1.55063,1.29552,257.33505
2021-03-22,3.2168,3.58984,15.12391,2.71364,1.26235,2.13568,12.00666,3.40752,1.59699,1.59698,1.32549,252.74074
2021-03-23,3.24231,3.60487,15.22109,2.71836,1.26066,2.12907,12.20021,3.43598,1.60913,1.6045,1.33393,253.94138
2021-03-24,3.26661,3.65253,15.72927,2.75925,1.27666,2.16806,12.26497,3.50317,1.62867,1.62051,1.3355,255.15228
2021-03-25,3.27032,3.66992,15.65651,2.81819,1.26245,2.21479,12.25601,3.55849,1.62497,1.60492,1.31794,258.88936
2021-03-26,3.25603,3.6549,15.71525,2.79582,1.24316,2.22737,12.20732,3.53277,1.59678,1.57203,1.2939,257.80248
2021-03-29,3.22159,3.62049,15.75683,2.76716,1.20111,2.20304,12.09478,3.50481,1.55591,1.51902,1.25983,255.35065
2021-03-30,3.2908,3.67998,15.9895,2.79913,1.24151,2.24291,12.18087,3.54256,1.61426,1.58744,1.30217,256.58602
2021-03-31,3.23943,3.60639,15.88621,2.71982,1.217,2.16304,12.01145,3.51356,1.518,1.54937,1.24792,261.67617
2021-04-01,3.24193,3.59208,15.89213,2.7307,1.23672,2.11493,11.79733,3.48146,1.52248,1.56787,1.26734,262.98674
2021-04-02,3.24193,3.59208,15.89213,2.7307,1.23672,2.11493,11.79733,3.48146,1.52248,1.56787,1.26734,262.98674
2021-04-05,3.2076,3.55519,15.92075,2.7035,1.21948,2.08231,11.70615,3.42257,1.48478,1.53773,1.23657,254.138
2021-04-06,3.22581,3.55818,15.98176,2.70621,1.23505,2.0937,11.54075,3.43793,1.47571,1.55121,1.23786,255.3615
2021-04-07,3.20291,3.56051,16.0573,2.68845,1.22543,2.12782,11.5298,3.47358,1.48855,1.55918,1.21353,256.62043
2021-04-08,3.21806,3.58465,16.07884,2.71248,1.24456,2.16208,11.68178,3.493,1.51168,1.59974,1.25161,253.59094
2021-04-09,3.19502,3.56829,16.14345,2.71115,1.23434,2.13321,11.68753,3.45101,1.51776,1.6002,1.23771,244.33955
2021-04-12,3.15868,3.44973,15.86347,2.73885,1.23844,2.15357,8.23536,3.43535,1.595,1.61196,1.24284,245.41325
2021-04-13,3.20133,3.48855,15.91784,2.77024,1.26337,2.18737,8.34893,3.4693,1.63695,1.64701,1.2725,246.51245
2021-04-14,3.15549,3.45849,15.77823,2.73143,1.2549,2.14902,8.46964,3.42368,1.60228,1.6248,1.24506,247.61721
2021-04-15,3.18223,3.46554,16.05485,2.71963,1.27662,2.15138,8.61398,3.41973,1.60884,1.63608,1.22724,251.00869
2021-04-16,3.12141,3.42175,16.01095,2.67458,1.25154,2.11674,8.4128,3.39209,1.56535,1.60149,1.19951,252.16019
2021-04-19,3.08726,3.40932,15.90345,2.64023,1.22843,2.16207,8.15103,3.37573,1.63706,1.6162,1.18256,244.2646
2021-04-20,3.15321,3.47668,15.93847,2.67821,1.26758,2.25274,8.18497,3.44848,1.75204,1.67994,1.23997,245.34128
2021-04-21,3.1549,3.47786,15.96762,2.68553,1.26883,2.23945,8.08251,3.45201,1.80865,1.6821,1.24781,246.42071
2021-04-22,3.15594,3.4844,15.80945,2.69333,1.27957,2.29073,7.84833,3.47459,1.87548,1.72735,1.27878,249.73308
2021-04-23,3.14466,3.459,15.78378,2.65307,1.27361,2.2837,7.5971,3.4797,1.7969,1.72574,1.29853,250.85556
2021-04-26,3.16653,3.49257,15.59311,2.65873,1.29383,2.32863,7.78699,3.51421,1.84613,1.75744,1.33942,251.95123
2021-04-27,3.1477,3.48169,15.38558,2.64396,1.27257,2.37328,7.70577,3.52913,1.81424,1.72656,1.33861,253.1009
2021-04-28,3.1802,3.48001,15.45189,2.63933,1.28674,2.35957,7.69503,3.54222,1.76628,1.70962,1.34619,254.27359
2021-04-29,3.15335,3.44345,15.5738,2.59895,1.279,2.31938,7.65285,3.49249,1.70237,1.65049,1.31767,257.8434
2021-04-30,3.12966,3.3959,15.51403,2.60094,1.26442,2.25983,7.6427,3.42152,1.64895,1.62271,1.30379,257.2195
2021-05-03,3.15096,3.44791,15.6202,2.59515,1.28182,2.36615,7.71394,3.44618,1.64425,1.62772,1.3209,258.43136
2021-05-04,3.16092,3.4657,15.60043,2.59352,1.3258,2.39459,7.77257,3.45894,1.67105,1.63885,1.33951,259.66131
2021-05-05,3.1664,3.46909,15.67282,2.59221,1.34579,2.42028,7.68654,3.45076,1.74507,1.67505,1.36154,251.22958
2021-05-06,3.14978,3.4392,15.77562,2.54787,1.34572,2.36576,7.2126,3.4451,1.74186,1.66443,1.36481,256.15285
2021-05-07,3.09538,3.38127,15.79595,2.45949,1.28246,2.24526,7.34132,3.37287,1.63542,1.58753,1.31615,257.3417
2021-05-10,3.05848,3.35002,15.91147,2.38447,1.24989,2.1951,7.47254,3.32776,1.58585,1.54889,1.29301,252.98271
2021-05-11,3.07283,3.38059,16.06703,2.40996,1.24879,2.23291,7.60358,3.34947,1.58153,1.54346,1.28081,253.01829
2021-05-12,3.05915,3.3826,15.96107,2.40268,1.23478,2.26318,7.64251,3.37492,1.56543,1.53751,1.28051,253.52316
2021-05-13,3.09257,3.37177,15.91529,2.40837,1.23316,2.27156,7.42388,3.37197,1.55136,1.53802,1.25084,244.287
2021-05-14,3.07713,3.36051,15.46722,2.42465,1.25738,2.29833,7.35403,3.37599,1.53857,1.56706,1.29442,244.91886
2021-05-17,3.05991,3.35501,15.12711,2.44213,1.30659,2.31014,7.1741,3.37773,1.52883,1.58954,1.29657,245.95871
2021-05-18,3.05041,3.34672,15.04076,2.44093,1.30751,2.28749,7.16445,3.36477,1.51953,1.58287,1.28501,247.01052
2021-05-19,3.05132,3.36892,15.18421,2.45385,1.30946,2.30127,7.21898,3.38081,1.54653,1.58281,1.28199,248.0672
2021-05-20,3.0906,3.40706,15.19465,2.49329,1.34658,2.40298,7.13781,3.40451,1.59239,1.61973,1.32231,251.32285
2021-05-21,3.08146,3.41213,15.37125,2.49303,1.34137,2.41071,7.14,3.40371,1.64338,1.61652,1.31401,252.42335
2021-05-24,3.1003,3.44406,15.31896,2.51585,1.37149,2.44581,7.14301,3.42028,1.71677,1.64314,1.33732,253.5377
2021-05-25,3.11741,3.466,15.28158,2.53927,1.40333,2.54181,7.1574,3.42543,1.74336,1.67991,1.37438,254.66753
2021-05-26,3.08477,3.42684,15.14422,2.48667,1.38545,2.51858,7.15209,3.36415,1.70969,1.655,1.33479,255.80511
2021-05-27,3.07074,3.4155,15.05832,2.47473,1.36716,2.50449,7.25914,3.36886,1.70334,1.63747,1.30136,259.28888
2021-05-28,3.06689,3.39222,15.07847,2.45331,1.35231,2.47642,7.29682,3.35075,1.68935,1.61033,1.27299,261.37868
2021-06-01,3.05024,3.3638,14.98017,2.44448,1.35427,2.46031,7.17703,3.32,1.67297,1.60499,1.26188,262.576
2021-06-02,3.04493,3.34628,14.79766,2.41736,1.35356,2.45183,7.16076,3.29709,1.66528,1.61031,1.25105,267.32907
2021-06-03,3.04427,3.36159,14.98251,2.43423,1.35126,2.44767,7.24658,3.32862,1.64745,1.61418,1.23572,271.13641
2021-06-04,3.07951,3.38786,15.05883,2.46679,1.38672,2.43272,7.3257,3.33976,1.67269,1.66497,1.26209,272.43828
2021-06-07,3.07005,3.39862,15.07102,2.44961,1.39274,2.39401,7.33862,3.32816,1.80028,1.66062,1.25851,271.17376
2021-06-08,3.06687,3.39323,14.92084,2.47071,1.40978,2.37642,7.35191,3.32593,1.7583,1.68286,1.25353,275.70584
2021-06-09,3.05332,3.38139,14.7046,2.47514,1.42125,2.34826,7.43033,3.31694,1.72425,1.66986,1.24827,277.04204
2021-06-10,3.07467,3.41623,14.74403,2.49412,1.44476,2.35238,7.34344,3.3498,1.74372,1.68493,1.27972,281.13655
2021-06-11,3.03693,3.39198,14.65794,2.46048,1.43069,2.33525,7.4782,3.31179,1.70054,1.65283,1.25825,282.53093
2021-06-14,3.03269,3.41012,14.75624,2.46799,1.41419,2.36964,7.6848,3.33738,1.68675,1.63352,1.25498,283.94082
2021-06-15,3.068,3.44718,14.82751,2.49016,1.42363,2.40292,7.77766,3.38728,1.69016,1.6337,1.25624,288.97686
2021-06-16,3.03414,3.41482,14.72653,2.48117,1.4113,2.39731,7.68151,3.35242,1.68817,1.61654,1.25104,290.43237
2021-06-17,3.09334,3.44152,14.95846,2.45989,1.44131,2.42776,7.76567,3.3834,1.69588,1.64039,1.27815,294.96055
2021-06-18,3.10987,3.48814,15.0149,2.48951,1.4673,2.52285,7.95689,3.40416,1.74211,1.69142,1.32994,296.48847
2021-06-21,3.07353,3.45701,15.21602,2.45243,1.40511,2.50207,7.98876,3.3701,1.67515,1.63599,1.25909,298.05565
2021-06-22,3.11177,3.49312,15.36466,2.49247,1.41284,2.53152,8.03882,3.42578,1.69851,1.65766,1.28481,299.64811
2021-06-23,3.08716,3.46505,15.31868,2.47029,1.38862,2.51444,7.60653,3.42518,1.67785,1.6841,1.26728,301.24413
2021-06-24,3.09214,3.46669,15.55565,2.47689,1.35858,2.49857,7.56726,3.43744,1.66552,1.69523,1.27344,306.17516
2021-06-25,3.05866,3.43537,15.7304,2.44839,1.31218,2.4405,7.49274,3.40648,1.63054,1.66517,1.24083,307.86064
2021-06-28,3.10465,3.48071,15.86874,2.48565,1.34351,2.44411,7.76457,3.44156,1.64539,1.69456,1.28217,307.4609
2021-06-29,3.11582,3.49144,15.91723,2.51362,1.34082,2.45292,7.76267,3.45901,1.64218,1.6891,1.29576,309.17362
2021-06-30,3.12496,3.50114,15.96313,2.56268,1.34521,2.47048,7.76073,3.47939,1.63485,1.69501,1.28808,310.90681
2021-07-01,3.11473,3.48364,15.84628,2.5741,1.34164,2.49018,7.59447,3.44298,1.6271,1.69185,1.27619,306.98521
2021-07-02,3.16036,3.52515,15.89767,2.60237,1.37879,2.55605,7.56652,3.46527,1.66042,1.72709,1.32066,308.69087
2021-07-06,3.20866,3.56354,16.06902,2.67571,1.41677,2.58705,7.67225,3.49393,1.66355,1.75043,1.35004,310.408
2021-07-07,3.21743,3.56999,16.02374,2.71506,1.43745,2.59501,7.62055,3.49851,1.67093,1.75572,1.37821,312.14954
2021-07-08,3.24913,3.59639,16.11216,2.74628,1.4413,2.61719,7.74115,3.55261,1.66971,1.75484,1.36747,317.50766
2021-07-09,3.19956,3.55234,16.00149,2.70196,1.4011,2.6086,7.68236,3.50759,1.62859,1.70284,1.33036,258.84152
2021-07-12,3.19148,3.55532,15.99374,2.68706,1.41453,2.6415,7.66712,3.50218,1.6251,1.69324,1.3199,260.00068
2021-07-13,3.16538,3.53599,15.89036,2.65745,1.39865,2.66623,7.6418,3.48301,1.59587,1.6784,1.30757,261.16924
2021-07-14,3.20576,3.57027,15.82277,2.69756,1.4096,2.68047,7.73066,3.5196,1.61155,1.70822,1.34566,262.36652
2021-07-15,3.23171,3.60646,15.94608,2.72554,1.44806,2.68512,7.85406,3.56784,1.64603,1.75375,1.3963,265.81004
2021-07-16,3.21596,3.57908,15.94858,2.71556,1.41734,2.62943,7.81944,3.54813,1.63304,1.73477,1.38052,267.04955
2021-07-19,3.31829,3.68069,16.20893,2.83048,1.49421,2.69615,8.0795,3.664,1.70973,1.80712,1.47417,268.31253
2021-07-20,3.28509,3.64603,16.06498,2.79244,1.46336,2.67981,7.98075,3.63359,1.68515,1.7667,1.44787,268.75534
2021-07-21,3.24355,3.6178,15.96544,2.75699,1.44061,2.6819,7.80896,3.5878,1.69439,1.75807,1.40247,270.02697
2021-07-22,3.26971,3.64935,15.97317,2.76601,1.47777,2.72698,7.84295,3.61357,1.72543,1.79278,1.43981,273.9476
2021-07-23,3.24901,3.63317,15.81491,2.74233,1.47827,2.72514,7.78656,3.59601,1.72077,1.77819,1.42507,275.28208
2021-07-26,3.25634,3.64673,15.8724,2.74347,1.48564,2.76252,7.8278,3.59985,1.73087,1.77619,1.44119,276.63522
2021-07-27,3.30561,3.70648,16.01378,2.79893,1.52027,2.82663,7.90446,3.68418,1.79086,1.82705,1.47388,278.0011
2021-07-28,3.29528,3.7039,15.99799,2.79704,1.48891,2.83397,8.00845,3.63549,1.82212,1.83232,1.47398,279.3834
2021-07-29,3.27717,3.68204,15.92732,2.77949,1.47602,2.76714,7.90067,3.61192,1.87303,1.81644,1.46291,282.20097
2021-07-30,3.25024,3.68425,15.90955,2.801,1.45232,2.75898,7.89536,3.62183,1.97162,1.82333,1.47934,283.63777
2021-08-02,3.27439,3.70494,15.94856,2.82939,1.45873,2.7586,7.9516,3.65855,1.92793,1.83127,1.48687,285.09138
2021-08-03,3.26433,3.69731,15.94687,2.84309,1.43952,2.76489,7.94692,3.66586,1.87136,1.8332,1.48172,271.65943
2021-08-04,3.25842,3.69547,15.89129,2.84672,1.43994,2.77485,7.92624,3.67244,1.86193,1.84543,1.48469,272.94498
2021-08-05,3.22927,3.65829,15.80164,2.80871,1.40158,2.75983,7.8929,3.64031,1.81914,1.8132,1.44466,276.88629
2021-08-06,3.19387,3.62445,15.72763,2.80179,1.35744,2.73597,7.81775,3.60399,1.79322,1.78519,1.39781,274.54448
2021-08-09,3.19321,3.63038,15.78514,2.79973,1.34782,2.75312,7.91391,3.63181,1.78932,1.77139,1.38404,275.87239
2021-08-10,3.18523,3.639,15.64275,2.79882,1.35527,2.76724,7.92317,3.61778,1.82637,1.7689,1.36984,277.21499
2021-08-11,3.19784,3.6479,15.64541,2.80287,1.36042,2.78771,7.98355,3.58717,1.83905,1.76717,1.36709,278.57889
2021-08-12,3.17128,3.62124,15.38258,2.79004,1.34737,2.7721,7.88345,3.5531,1.8307,1.76128,1.35393,282.76154
2021-08-13,3.21679,3.66615,15.66057,2.82665,1.38841,2.79053,7.96879,3.59428,1.87712,1.81487,1.38946,284.19332
2021-08-16,3.23488,3.70208,15.89141,2.85888,1.40563,2.80639,8.06475,3.63561,1.89453,1.83866,1.4146,285.64236
2021-08-17,3.22888,3.69648,15.89017,2.86926,1.405,2.80266,8.18302,3.64304,1.8827,1.81946,1.40417,287.10262
2021-08-18,3.22991,3.68889,15.89393,2.90672,1.39916,2.80258,8.17978,3.64237,1.86546,1.8231,1.40551,288.58265
2021-08-19,3.25363,3.72212,16.03643,2.97839,1.41508,2.85353,8.22721,3.69336,1.87478,1.84198,1.40935,281.39466
2021-08-20,3.24001,3.70974,15.97937,2.97248,1.40612,2.85608,8.20717,3.68809,1.85221,1.83007,1.39497,283.15952
2021-08-23,3.23686,3.68987,15.71846,2.95391,1.39196,2.85511,8.06722,3.67654,1.85303,1.83239,1.37132,284.57284
2021-08-24,3.18873,3.6327,15.47038,2.9239,1.35276,2.81437,7.88144,3.62762,1.79021,1.78497,1.32907,286.00254
2021-08-25,3.1429,3.57748,15.37745,2.87755,1.31476,2.72682,7.74302,3.58316,1.73948,1.74171,1.28189,288.14536
2021-08-26,3.1643,3.5947,15.41808,2.89364,1.34272,2.72615,7.74805,3.58694,1.78013,1.76944,1.30092,292.60647
2021-08-27,3.17142,3.59188,15.38121,2.87004,1.35655,2.70796,7.75219,3.56642,1.77666,1.772,1.31041,292.61314
2021-08-30,3.1643,3.56317,15.08608,2.82513,1.36432,2.68955,7.60898,3.52362,1.76596,1.7762,1.31499,294.13884
2021-08-31,3.13012,3.5526,15.12623,2.82437,1.357,2.7239,7.50638,3.52421,1.74946,1.77759,1.31507,295.6784
2021-09-01,3.1289,3.54368,14.9299,2.82726,1.35965,2.71265,7.49363,3.552,1.74567,1.75636,1.30976,297.23705
2021-09-02,3.12748,3.5497,14.81642,2.83176,1.36946,2.70511,7.64725,3.54395,1.77655,1.76455,1.31576,303.67375
2021-09-03,3.10358,3.53496,14.86708,2.82706,1.35104,2.70131,7.68156,3.50202,1.74792,1.74307,1.3001,305.33522
2021-09-07,3.07259,3.5071,14.76887,2.82604,1.32626,2.69472,7.61765,3.40598,1.71023,1.71942,1.27726,307.01436
2021-09-08,3.10384,3.54136,15.03988,2.8992,1.36199,2.72214,7.69735,3.41835,1.737,1.74365,1.28713,308.71387
2021-09-09,3.13561,3.57298,15.28357,2.94061,1.39967,2.74467,7.73124,3.46911,1.74931,1.75537,1.32161,313.96011
2021-09-10,3.10369,3.54826,15.38235,2.87427,1.37218,2.72804,7.70761,3.45281,1.72474,1.73837,1.28513,315.0958
2021-09-13,3.12155,3.57156,14.82961,2.9131,1.40193,2.77627,7.79704,3.48154,1.74163,1.76705,1.33531,304.17805
2021-09-14,3.15481,3.6112,15.0111,2.95057,1.45219,2.80887,7.87144,3.47392,1.78272,1.81597,1.38223,302.14106
2021-09-15,3.12256,3.57586,14.89815,2.9133,1.42745,2.77175,7.8733,3.40769,1.73931,1.78896,1.36526,303.77814
2021-09-16,3.12159,3.58411,14.95827,2.90214,1.41951,2.78785,8.05023,3.43714,1.71742,1.78111,1.35049,308.81517
2021-09-17,3.11788,3.5769,15.1217,2.88317,1.41279,2.78804,7.95931,3.42784,1.69326,1.76844,1.33533,310.53668
2021-09-20,3.22444,3.71742,15.75944,2.98823,1.50017,2.91188,8.26554,3.56905,1.77198,1.84951,1.41679,308.48017
2021-09-21,3.20629,3.70159,15.96501,2.95799,1.47294,2.88256,8.26453,3.52197,1.75357,1.82656,1.37007,310.21346
2021-09-22,3.21833,3.70364,16.12276,2.95615,1.45961,2.89789,8.24957,3.53697,1.74714,1.82633,1.37537,304.47283
2021-09-23,3.17344,3.66719,15.98147,2.94157,1.40939,2.8552,8.36994,3.50811,1.69243,1.77665,1.32864,309.658
2021-09-24,3.19923,3.69975,16.19017,2.97149,1.40864,2.89339,8.38091,3.54773,1.69873,1.77805,1.32927,311.428
2021-09-27,3.22325,3.73239,16.3114,2.98305,1.42407,2.93361,8.38209,3.58682,1.71882,1.80527,1.34325,313.22683
2021-09-28,3.23026,3.74444,15.97373,3.01939,1.4301,2.98386,8.37093,3.60881,1.73474,1.82131,1.36053,312.04528
2021-09-29,3.21488,3.71908,15.89068,2.97624,1.43883,2.9915,8.23268,3.56474,1.75302,1.82889,1.36096,313.85436
2021-09-30,3.24368,3.76018,16.06641,3.04046,1.50181,3.01371,8.34685,3.6037,1.80259,1.86326,1.39616,319.41311
2021-10-01,3.29877,3.80796,16.10553,3.09316,1.54689,3.01846,8.59135,3.62953,1.85535,1.91601,1.43488,321.32356
2021-10-04,3.3018,3.82545,16.12607,3.10066,1.55659,3.01489,8.65494,3.63662,1.85575,1.93599,1.44368,323.25018
2021-10-05,3.28443,3.7794,15.91553,3.0876,1.53223,2.97189,8.33394,3.58415,1.83358,1.92183,1.42257,321.12237
2021-10-06,3.32996,3.79627,15.88078,3.09749,1.56222,2.98049,8.16061,3.63056,1.8517,1.9631,1.45171,323.03892
2021-10-07,3.2587,3.72827,15.82076,3.02911,1.52176,2.88877,8.1061,3.56366,1.7288,1.92883,1.40417,322.12565
2021-10-08,3.26432,3.7282,16.02442,3.02105,1.52739,2.86085,8.15723,3.55617,1.70716,1.92396,1.41355,310.22084
2021-10-12,3.32294,3.77168,16.17359,3.07413,1.57799,2.88741,8.25828,3.58593,1.74341,1.96388,1.4464,311.96068
2021-10-13,3.31291,3.76579,16.24502,3.05875,1.59141,2.8797,8.26187,3.59699,1.7286,1.95581,1.43843,313.72249
2021-10-14,3.30456,3.73409,16.29032,3.03723,1.5931,2.87536,8.09582,3.57267,1.70329,1.91987,1.39274,319.25358
2021-10-15,3.25046,3.6939,16.28808,3.00017,1.57653,2.8682,7.95054,3.53237,1.69888,1.87832,1.35723,320.83361
2021-10-18,3.2824,3.729,16.43708,3.02667,1.60536,2.90511,8.02062,3.55706,1.72151,1.90236,1.38283,322.7165
2021-10-19,3.22748,3.68804,16.38732,3.0426,1.56964,2.84481,7.99071,3.51922,1.6518,1.82555,1.32092,312.56104
2021-10-20,3.23458,3.70474,16.38099,3.11079,1.57082,2.84461,8.15198,3.52171,1.62042,1.81858,1.33004,314.32491
2021-10-21,3.22964,3.71808,16.53094,3.2421,1.55595,2.83495,8.38888,3.50768,1.60619,1.8052,1.31469,311.0144
2021-10-22,3.24453,3.72328,16.72233,3.27035,1.55929,2.87111,8.15031,3.52897,1.60751,1.82408,1.33191,312.72946
2021-10-25,3.25014,3.72635,16.67303,3.22264,1.55995,2.8842,8.23821,3.54269,1.59436,1.81891,1.33809,322.3767
2021-10-26,3.2516,3.72918,16.64191,3.21377,1.56268,2.87798,8.26867,3.53893,1.63701,1.84382,1.353,324.21666
2021-10-27,3.27667,3.75074,16.68727,3.2072,1.54811,2.91244,8.46039,3.54122,1.66359,1.87703,1.36441,326.08266
2021-10-28,3.24676,3.74081,16.93602,3.21773,1.54245,2.93925,8.3686,3.47763,1.71488,1.8611,1.34352,329.89257
2021-10-29,3.26843,3.77784,17.12139,3.37544,1.6091,3.01865,8.47381,3.53422,1.80577,1.9003,1.37611,321.97989
2021-11-01,3.26413,3.79437,17.2842,3.41079,1.60801,3.03214,8.54032,3.5682,1.80737,1.89705,1.37215,323.80119
2021-11-02,3.29797,3.82899,17.40693,3.44526,1.62589,3.0776,8.54361,3.60674,1.82844,1.91282,1.40018,325.65829
2021-11-03,3.24817,3.77849,17.37264,3.36423,1.55377,3.05932,8.47998,3.56947,1.7526,1.86261,1.35346,327.50272
2021-11-04,3.27487,3.80515,17.46025,3.31292,1.57024,3.09928,8.47253,3.58228,1.78594,1.90091,1.39388,320.42051
2021-11-05,3.29069,3.82005,17.25742,3.31146,1.60042,3.12947,8.51642,3.61848,1.81644,1.92645,1.43634,322.21133
2021-11-08,3.17721,3.71206,17.15714,3.20389,1.49405,3.00306,8.4131,3.51639,1.72995,1.83186,1.33626,324.00314
2021-11-09,3.21753,3.74423,17.30796,3.23296,1.48315,3.07269,8.43544,3.54508,1.75831,1.86003,1.3688,327.70318
2021-11-10,3.16597,3.71961,17.43649,3.18137,1.45951,3.07208,8.33938,3.4977,1.72015,1.81796,1.32496,323.92076
2021-11-12,3.18664,3.72161,17.34428,3.16703,1.45981,3.09071,8.17944,3.50116,1.73194,1.82484,1.32593,325.73125
2021-11-15,3.15749,3.69511,16.84309,3.13446,1.43159,3.0658,8.04886,3.48476,1.70641,1.8083,1.29723,330.49739
2021-11-16,3.17846,3.70947,17.06812,3.13585,1.43415,3.09728,8.05951,3.49212,1.71312,1.81499,1.30882,291.24111
2021-11-17,3.21312,3.73692,17.23711,3.1598,1.48831,3.11795,8.02944,3.50588,1.73907,1.84505,1.31632,293.42626
2021-11-18,3.23139,3.75555,17.40807,3.17814,1.5217,3.15468,7.98595,3.50991,1.74391,1.87076,1.33334,297.83283
2021-11-19,3.25719,3.76974,17.49934,3.1915,1.5523,3.1626,7.96426,3.52465,1.77111,1.89652,1.35838,299.33566
2021-11-22,3.22277,3.75875,17.8011,3.16769,1.46973,3.14233,8.07488,3.51149,1.73877,1.8525,1.3116,300.8188
2021-11-23,3.28442,3.81482,17.97566,3.22856,1.47869,3.22245,8.14682,3.5715,1.77905,1.88628,1.32156,303.89674
