Date,ADS.DE,AIR.PA,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DTG.DE,DBK.DE,DB1.DE,DHL.DE,DTE.DE,EOAN.DE,FRE.DE,FME.DE,G1A.DE,HNR1.DE,HEI.DE,HEN3.DE,IFX.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,PAH3.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,G24.DE,SIE.DE,ENR.DE,SHL.DE,SY1.DE,VOW3.DE,VNA.DE,ZAL.DE
2022-03-10,186.82040405273438,91.55084228515625,155.19903564453125,39.1713752746582,49.3892707824707,79.84363555908203,52.04373550415039,57.67938995361328,5.666595458984375,38.408485412597656,19.27771759033203,8.424560546875,131.15423583984375,33.74912643432617,13.41260814666748,8.417131423950195,26.888137817382812,49.472618103027344,31.566896438598633,119.03929138183594,47.00754928588867,55.346160888671875,26.514921188354492,40.399444580078125,158.9336395263672,185.2355499267578,192.51502990722656,60.095951080322266,39.32500457763672,142.99462890625,33.23095703125,90.26295471191406,46.607994079589844,111.24568939208984,20.402992248535156,48.87800979614258,93.06243133544922,94.7723617553711,30.10614585876465,47.25
2022-03-11,193.380126953125,95.00956726074219,159.62547302246094,39.66461181640625,50.85891342163086,80.47610473632812,52.347328186035156,58.57524871826172,5.63591194152832,38.353302001953125,19.9858455657959,8.295682907104492,132.83860778808594,34.11492919921875,13.635104179382324,8.405679702758789,26.981857299804688,50.07762145996094,32.37744903564453,122.74236297607422,47.814178466796875,55.64037322998047,26.784942626953125,40.05759811401367,159.76698303222656,187.3238067626953,194.31961059570312,60.394195556640625,39.945613861083984,146.0060272216797,32.649658203125,91.69950866699219,47.436988830566406,115.0418472290039,21.289213180541992,49.488529205322266,91.835693359375,94.71961975097656,30.314008712768555,47.36000061035156
2022-03-14,195.37083435058594,95.92700958251953,163.97354125976562,40.23881912231445,51.22632598876953,82.18183898925781,53.80021286010742,60.69429016113281,5.987874984741211,39.365020751953125,20.18995475769043,8.957365036010742,138.9843292236328,35.05329132080078,13.964604377746582,8.727967262268066,27.825321197509766,51.011070251464844,33.499752044677734,126.27900695800781,49.39310836791992,56.886436462402344,27.016386032104492,41.54121398925781,166.294677734375,193.73085021972656,197.8467254638672,63.60858917236328,40.82234573364258,142.47705078125,32.53516387939453,93.17288970947266,47.602787017822266,116.7410888671875,21.368873596191406,50.70955276489258,93.68523406982422,98.87226104736328,30.769956588745117,47.91999816894531
2022-03-15,193.09576416015625,94.60591125488281,163.66015625,39.62043762207031,51.382476806640625,81.56852722167969,54.44352722167969,60.62537384033203,5.876871109008789,39.187198638916016,19.411012649536133,8.931417465209961,140.75978088378906,35.32366180419922,14.07160472869873,8.87193489074707,27.847633361816406,50.941925048828125,33.624446868896484,126.40380859375,48.44917678833008,55.76152038574219,27.243009567260742,42.48470687866211,165.92430114746094,194.3003692626953,196.49330139160156,64.08909606933594,40.6450309753418,145.44137573242188,32.84342575073242,92.58353424072266,47.897544860839844,116.01800537109375,21.060190200805664,50.487548828125,93.4776382446289,99.53141021728516,30.669382095336914,46.720001220703125
2022-03-16,202.4803924560547,98.00041961669922,169.10507202148438,40.71732711791992,52.337745666503906,84.09838104248047,56.66984558105469,62.62383270263672,6.395789623260498,42.14877700805664,20.481534957885742,9.574935913085938,147.6338653564453,37.0015754699707,14.266924858093262,8.804859161376953,28.503658294677734,52.463096618652344,34.3281135559082,127.3191909790039,50.28554916381836,56.12495803833008,29.465845108032227,44.617835998535156,173.37794494628906,202.17869567871094,197.6416473388672,67.98281860351562,42.10297393798828,147.0882568359375,32.63204574584961,94.70150756835938,49.371315002441406,123.14033508300781,21.229469299316406,52.55958938598633,96.06322479248047,102.58985900878906,31.138744354248047,50.220001220703125
2022-03-17,203.00172424316406,98.38572692871094,167.2248077392578,40.16520309448242,53.13686752319336,84.73084259033203,55.419349670410156,63.05452346801758,6.273957252502441,40.94084548950195,20.8939151763916,9.426165580749512,144.94796752929688,36.9180793762207,14.363736152648926,8.804859161376953,28.700021743774414,52.912532806396484,34.73783874511719,124.90596008300781,50.44001007080078,55.91727828979492,28.80526351928711,43.75638198852539,174.5353240966797,202.55838012695312,193.0072021484375,68.26448822021484,42.93045425415039,153.39337158203125,32.90507888793945,95.53028869628906,49.113399505615234,121.6037826538086,20.7116756439209,52.078575134277344,98.37516021728516,102.4712142944336,31.728796005249023,49.029998779296875
2022-03-18,205.32420349121094,97.3765640258789,166.01046752929688,39.767669677734375,53.28382873535156,87.54818725585938,54.86277770996094,64.51891326904297,6.3154706954956055,41.33940505981445,20.41905403137207,9.535149574279785,146.63235473632812,36.858436584472656,14.182004928588867,8.759052276611328,29.150758743286133,52.151947021484375,35.370243072509766,119.28893280029297,49.22148513793945,54.290470123291016,29.248865127563477,42.81972122192383,174.95201110839844,199.9955291748047,191.65374755859375,68.06566619873047,44.11256790161133,159.5102996826172,33.169307708740234,95.49345397949219,48.39493942260742,122.95954895019531,21.358917236328125,52.39308547973633,101.58355712890625,101.45612335205078,30.689498901367188,51.29999923706055
2022-03-21,202.43299865722656,96.624267578125,166.363037109375,40.047420501708984,53.88087844848633,84.328369140625,55.97593688964844,64.58782196044922,6.369618892669678,41.11253356933594,20.344074249267578,9.581854820251465,146.3592071533203,36.46480178833008,14.0936861038208,8.749237060546875,28.68663215637207,51.391361236572266,35.47713088989258,124.07378387451172,48.80958938598633,54.03086853027344,29.12350082397461,43.29146957397461,172.72979736328125,202.65330505371094,193.2532958984375,68.46331787109375,43.767784118652344,174.04974365234375,32.90507888793945,93.83589935302734,48.358097076416016,120.2841796875,21.259342193603516,51.8565788269043,100.07372283935547,101.35065460205078,29.288122177124023,49.45000076293945
2022-03-22,205.37161254882812,99.32152557373047,168.43914794921875,40.16520309448242,54.34931945800781,87.9889907836914,57.14691925048828,64.84624481201172,6.601552963256836,41.480430603027344,20.13996696472168,10.119851112365723,148.99957275390625,36.508544921875,14.173513412475586,8.839216232299805,28.851755142211914,51.581512451171875,35.45041275024414,126.61184692382812,49.20432662963867,54.51545333862305,29.64907455444336,43.86577224731445,171.1094512939453,204.1719970703125,196.86241149902344,69.70599365234375,44.191375732421875,167.6034393310547,33.4687614440918,94.38842010498047,48.358097076416016,120.39263153076172,21.30912971496582,52.189579010009766,100.21527099609375,102.16799926757812,29.536211013793945,50.41999816894531
2022-03-23,200.7266845703125,98.38572692871094,166.75474548339844,39.200828552246094,54.588138580322266,88.60227966308594,56.56864929199219,65.62151336669922,6.489646911621094,40.26636505126953,20.002506256103516,10.028167724609375,145.1300506591797,35.76103591918945,14.095382690429688,8.531651496887207,28.637540817260742,51.20122146606445,35.28117370605469,125.61327362060547,47.676876068115234,54.75774002075195,28.96438217163086,43.29146957397461,168.7483673095703,201.6091766357422,195.96011352539062,69.27520751953125,43.82688903808594,169.3444061279297,32.878658294677734,92.73086547851562,47.234344482421875,118.40416717529297,20.98052978515625,51.227561950683594,100.35681915283203,100.62559509277344,28.778528213500977,48.9900016784668
2022-03-24,199.39956665039062,98.53252410888672,166.5980682373047,38.50146484375,54.67999267578125,88.31481170654297,56.72044372558594,64.2949447631836,6.445425987243652,40.06402587890625,21.418760299682617,9.981460571289062,144.6293182373047,35.454872131347656,14.219369888305664,8.47929859161377,28.780351638793945,50.63078308105469,34.969425201416016,125.32201385498047,45.583072662353516,53.39052963256836,29.480310440063477,43.154727935791016,168.10020446777344,201.2294921875,194.52467346191406,68.89412689208984,43.01911544799805,184.40142822265625,33.07242202758789,92.47303771972656,47.32645797729492,117.60877990722656,21.139850616455078,49.95103454589844,100.63990783691406,100.17737579345703,28.698068618774414,47.880001068115234
2022-03-25,201.39024353027344,98.66097259521484,167.1072998046875,38.1407470703125,55.68118667602539,89.34973907470703,56.30119705200195,64.46722412109375,6.458060264587402,39.86167907714844,21.164669036865234,10.083523750305176,147.67938232421875,35.18450164794922,14.37392807006836,8.561098098754883,29.275714874267578,51.9618034362793,33.695709228515625,125.40522003173828,44.6391487121582,52.715576171875,30.169824600219727,43.21626281738281,166.7113494873047,204.36183166503906,195.71405029296875,69.37461853027344,43.00926208496094,190.09486389160156,32.984344482421875,92.87820434570312,47.52909469604492,116.03608703613281,20.512527465820312,49.821537017822266,101.01737213134766,99.6500473022461,28.617603302001953,47.130001068115234
2022-03-28,201.72201538085938,98.80775451660156,168.2432861328125,38.759124755859375,55.94756317138672,90.13552856445312,56.55419158935547,64.70841217041016,6.5510149002075195,40.217315673828125,21.9436092376709,10.086981773376465,148.95407104492188,35.943939208984375,14.504708290100098,8.603633880615234,29.38282585144043,52.49767303466797,33.562095642089844,125.48845672607422,45.66889190673828,53.06170654296875,30.039636611938477,43.694847106933594,169.9983367919922,199.14125061035156,196.5753173828125,69.7888412475586,43.58061981201172,182.84869384765625,33.53922653198242,92.98872375488281,48.30282974243164,116.77723693847656,20.47269630432129,50.22854232788086,101.91383361816406,100.01917266845703,28.778528213500977,47.86000061035156
2022-03-29,206.4617462158203,104.18392944335938,171.22035217285156,40.518558502197266,56.921207427978516,91.41961669921875,59.727413177490234,65.38031005859375,6.929148197174072,44.27644729614258,22.522605895996094,10.351655960083008,149.6369171142578,36.62782669067383,14.703426361083984,8.80813217163086,29.57472038269043,51.84080123901367,34.452816009521484,128.8170623779297,47.89999008178711,54.134708404541016,31.375268936157227,45.70490646362305,179.67416381835938,202.36851501464844,202.35816955566406,74.42817687988281,44.13227081298828,175.037841796875,33.78583908081055,95.23562622070312,48.98445129394531,121.53148651123047,20.671846389770508,51.061058044433594,103.56522369384766,105.1209945678711,29.207658767700195,50.20000076293945
2022-03-30,205.1345977783203,102.16557312011719,169.45761108398438,39.23027420043945,56.82935333251953,91.99459838867188,58.014312744140625,63.70920181274414,6.614187717437744,41.33940505981445,21.93111228942871,10.062765121459961,150.36529541015625,35.22028732299805,14.615106582641602,8.7361478805542,29.18646240234375,51.85808563232422,33.57991409301758,127.90168762207031,45.85767364501953,53.096317291259766,30.459129333496094,44.67936325073242,178.1464080810547,198.57174682617188,200.30751037597656,73.284912109375,44.240631103515625,179.79022216796875,34.041259765625,93.98324584960938,48.54231262207031,117.51839447021484,20.492610931396484,52.448585510253906,102.71592712402344,104.8441390991211,29.0266170501709,49.25
2022-03-31,200.86886596679688,101.24813842773438,169.65347290039062,38.10393524169922,57.04060745239258,91.22795867919922,56.81440734863281,63.17512130737305,6.251395225524902,40.10081481933594,21.018877029418945,9.955512046813965,148.40777587890625,34.63182067871094,14.379021644592285,8.623265266418457,29.762157440185547,52.51495361328125,33.23253631591797,128.44259643554688,44.330230712890625,52.50790023803711,29.88051986694336,43.62648391723633,175.7853240966797,199.9955291748047,199.3231964111328,72.82098388671875,43.866294860839844,180.77835083007812,34.81631851196289,93.11763763427734,47.897544860839844,113.57762145996094,20.632015228271484,52.02307891845703,102.71592712402344,103.48629760742188,28.3695125579834,46.0
2022-04-01,199.16258239746094,101.8536376953125,170.78945922851562,38.376319885253906,57.88566207885742,92.09041595458984,57.103538513183594,62.468772888183594,6.476109981536865,40.48097229003906,20.91057586669922,10.225373268127441,149.86453247070312,33.79684066772461,14.643980026245117,8.515289306640625,29.650588989257812,52.65324020385742,33.766963958740234,126.77828979492188,44.70779800415039,52.26560974121094,29.624963760375977,43.40769958496094,176.15570068359375,197.43272399902344,199.07711791992188,73.0860824584961,43.895843505859375,181.484130859375,34.54328918457031,91.8560562133789,48.044918060302734,114.51761627197266,20.821208953857422,51.98607635498047,102.48001861572266,103.86860656738281,28.966272354125977,47.36000061035156
2022-04-04,201.53244018554688,101.00960540771484,169.8885040283203,38.184913635253906,59.768638610839844,93.43201446533203,57.71794128417969,62.60660171508789,6.445425987243652,41.36392593383789,20.977224349975586,10.211535453796387,148.54432678222656,33.66563034057617,14.749284744262695,8.519380569458008,29.507781982421875,52.635955810546875,33.7491455078125,124.94755554199219,44.91374588012695,52.26560974121094,29.451379776000977,43.93414306640625,174.21127319335938,197.24288940429688,197.19052124023438,73.71571350097656,44.4080924987793,192.82394409179688,34.83393096923828,93.5412368774414,49.371315002441406,113.63185119628906,20.821208953857422,51.745567321777344,104.93350219726562,104.64640808105469,29.187541961669922,50.540000915527344
2022-04-05,198.73599243164062,96.55086517333984,169.30093383789062,37.64015197753906,59.75945281982422,95.21440124511719,56.510826110839844,62.15867233276367,6.394887447357178,39.90460205078125,19.9150333404541,10.176937103271484,153.1422576904297,32.81474304199219,14.939509391784668,8.445761680603027,29.57025909423828,52.635955810546875,32.51105499267578,124.86434936523438,43.472110748291016,52.68516159057617,28.21218490600586,43.04533767700195,176.15570068359375,186.94410705566406,196.69837951660156,73.00324249267578,45.215877532958984,196.11767578125,35.776344299316406,93.6333236694336,48.94760513305664,110.26953125,21.04027557373047,52.37458419799805,105.87715148925781,103.31492614746094,29.12049102783203,50.560001373291016
2022-04-06,191.95823669433594,95.22976684570312,168.20411682128906,37.0364990234375,59.97990417480469,93.9878158569336,55.15190505981445,60.43587112426758,6.198149681091309,38.874488830566406,19.40684700012207,9.85517692565918,151.09368896484375,31.39129638671875,14.95479679107666,8.37623119354248,29.597034454345703,52.65324020385742,32.119140625,123.65773010253906,42.545352935791016,53.149349212646484,27.146574020385742,42.54624557495117,177.49827575683594,184.90333557128906,194.565673828125,69.55687713623047,44.388397216796875,190.09486389160156,36.181495666503906,92.62036895751953,48.76338195800781,106.65412902832031,19.691028594970703,51.78257369995117,105.54688262939453,100.29602813720703,27.967205047607422,47.060001373291016
2022-04-07,193.09576416015625,93.56002807617188,167.1072998046875,37.065940856933594,60.163604736328125,93.81531524658203,54.6965217590332,60.349727630615234,6.100683212280273,38.81317138671875,19.16524887084961,9.860367774963379,150.68397521972656,31.975786209106445,14.915731430053711,8.286252975463867,29.784473419189453,52.80881881713867,32.95641326904297,121.41091918945312,42.33081817626953,53.220760345458984,26.57760238647461,42.58042526245117,178.28529357910156,178.63864135742188,192.51502990722656,68.96039581298828,44.31943893432617,184.58961486816406,35.776344299316406,91.82843017578125,48.22914123535156,104.81028747558594,19.088598251342773,52.26358413696289,108.04753112792969,98.74044036865234,27.283275604248047,46.130001068115234
