Date,CSAD,Rm,abs_Rm,Rm_sq,D_up,D_down,N
2015-07-14,0.00759663071213906,0.0017405906068295857,0.0017405906068295857,3.0296556605833855e-06,1,0,36
2015-07-15,0.007462444544502186,0.003106136609927415,0.003106136609927415,9.648084639531372e-06,1,0,36
2015-07-16,0.005775565143222274,0.015341431616624867,0.015341431616624867,0.00023535952404757707,1,0,36
2015-07-17,0.005424271371070631,-0.0015708634841969068,0.0015708634841969068,2.4676120859832456e-06,0,1,36
2015-07-20,0.0061171951139845325,0.005296550807450926,0.005296550807450926,2.8053450455909058e-05,1,0,36
2015-07-21,0.007548341862905513,-0.011936287851995905,0.011936287851995905,0.000142474967685705,0,1,36
2015-07-22,0.00717775273996267,-0.007840860586056722,0.007840860586056722,6.147909472997777e-05,0,1,36
2015-07-23,0.006265463150033818,-0.0014832701508881727,0.0014832701508881727,2.2000903405158228e-06,0,1,36
2015-07-24,0.008691213263771164,-0.010274206255472361,0.010274206255472361,0.0001055593141799874,0,1,36
2015-07-27,0.005682456732418091,-0.025560079384483667,0.025560079384483667,0.000653317658141107,0,1,36
2015-07-28,0.006405425502800579,0.010846378456340455,0.010846378456340455,0.00011764392561816635,1,0,36
2015-07-29,0.011243677353057238,0.00014290104259411147,0.00014290104259411147,2.042070797448406e-08,1,0,36
2015-07-30,0.009702199401621111,0.003406818441752222,0.003406818441752222,1.1606411895063037e-05,1,0,36
2015-07-31,0.00782025885321394,0.004653953929533771,0.004653953929533771,2.1659287178222826e-05,1,0,36
2015-08-03,0.010341916787817719,0.014789812557884066,0.014789812557884066,0.00021873855549734523,1,0,36
2015-08-04,0.009011454282139647,0.002950132764519415,0.002950132764519415,8.703283328290967e-06,1,0,36
2015-08-05,0.010630308218068561,0.010524642970331365,0.010524642970331365,0.00011076810965294541,1,0,36
2015-08-06,0.010948248408370572,-0.002047371388980075,0.002047371388980075,4.191729604414201e-06,0,1,36
2015-08-07,0.007157609530284625,-0.009436319593199176,0.009436319593199176,8.904412746499466e-05,0,1,36
2015-08-10,0.006040405736448151,0.008560104893844829,0.008560104893844829,7.327539579362619e-05,1,0,36
2015-08-11,0.009322750271974517,-0.023590819132054568,0.023590819132054568,0.0005565267473213118,0,1,36
2015-08-12,0.011227992183116044,-0.03178976157276791,0.03178976157276791,0.0010105889408534312,0,1,36
2015-08-13,0.011021631344723495,0.010222498093047013,0.010222498093047013,0.00010449946726234981,1,0,36
2015-08-14,0.008075594724889276,-0.00026129514728972066,0.00026129514728972066,6.827515399715681e-08,0,1,36
2015-08-17,0.004630043176421549,-0.0024990600465968813,0.0024990600465968813,6.245301116496806e-06,0,1,36
2015-08-18,0.007370337107094322,-0.0011703464706353955,0.0011703464706353955,1.3697108613287266e-06,0,1,36
2015-08-19,0.007358968814733472,-0.01805842209566257,0.01805842209566257,0.0003261066085851141,0,1,36
2015-08-20,0.007751855235130639,-0.023285393649623176,0.023285393649623176,0.0005422095574179113,0,1,36
2015-08-21,0.010449861487222606,-0.030280029097083144,0.030280029097083144,0.0009168801621202018,0,1,36
2015-08-24,0.012984956594616806,-0.046071606388088125,0.046071606388088125,0.0021225929151789226,0,1,36
2015-08-25,0.01146419374794963,0.04390300877643474,0.04390300877643474,0.001927474179623706,1,0,36
2015-08-26,0.007887641311577036,-0.011675558006408186,0.011675558006408186,0.00013631865476100227,0,1,36
2015-08-27,0.00833646884669273,0.029682259635134007,0.029682259635134007,0.0008810365370475056,1,0,36
2015-08-28,0.0040442595241160385,-0.001517942307908706,0.001517942307908706,2.3041488501392087e-06,0,1,36
2015-08-31,0.0060979538711919135,-0.0034882755825795093,0.0034882755825795093,1.2168066540020414e-05,0,1,36
2015-09-01,0.004609429823798385,-0.022476459020166692,0.022476459020166692,0.0005051912100852326,0,1,36
2015-09-02,0.00772203989326091,0.0010309762807551377,0.0010309762807551377,1.0629120914796965e-06,1,0,36
2015-09-03,0.00693430013318378,0.026143612418166765,0.026143612418166765,0.0006834884702713235,1,0,36
2015-09-04,0.008508733714577004,-0.02706720879921263,0.02706720879921263,0.0007326337921801736,0,1,36
2015-09-07,0.0038880887792178964,0.003992685625448693,0.003992685625448693,1.5941538503664622e-05,1,0,36
2015-09-08,0.008799784307915361,0.016713512866485765,0.016713512866485765,0.00027934151233818523,1,0,36
2015-09-09,0.007391492537599413,0.004960041997401307,0.004960041997401307,2.4602016615984744e-05,1,0,36
2015-09-10,0.008032777801992491,-0.008543201094400925,0.008543201094400925,7.298628493937316e-05,0,1,36
2015-09-11,0.006935305898801119,-0.009742419875001407,0.009742419875001407,9.491474502082243e-05,0,1,36
2015-09-14,0.005976822075105293,-0.0012489576930020231,0.0012489576930020231,1.5598953189089359e-06,0,1,36
2015-09-15,0.010390503591165374,0.0046192560529741515,0.0046192560529741515,2.1337526482938337e-05,1,0,36
2015-09-16,0.009460733648557873,0.004360372365247353,0.004360372365247353,1.9012847163612793e-05,1,0,36
2015-09-17,0.012819791105167436,0.005334154993175619,0.005334154993175619,2.8453209491220385e-05,1,0,36
2015-09-18,0.014131769494033334,-0.02517214857296518,0.02517214857296518,0.000633637063779433,0,1,36
2015-09-21,0.02733385669476028,-0.003931442544086681,0.003931442544086681,1.5456240477454758e-05,0,1,36
2015-09-22,0.023687189646112952,-0.04367981011931771,0.04367981011931771,0.0019079258120596495,0,1,36
2015-09-23,0.00918151660427749,0.007038105619953018,0.007038105619953018,4.9534930717614256e-05,1,0,36
2015-09-24,0.010081840858416492,-0.019629670842073274,0.019629670842073274,0.0003853239773681417,0,1,36
2015-09-25,0.012018284060418327,0.02444305690284917,0.02444305690284917,0.0005974630307559226,1,0,36
2015-09-28,0.012767179302845834,-0.023559547287357437,0.023559547287357437,0.0005550522683852311,0,1,36
2015-09-29,0.014035660213535747,-0.0035423739906869527,0.0035423739906869527,1.2548413489895407e-05,0,1,36
2015-09-30,0.009606045366918023,0.024496280381407876,0.024496280381407876,0.0006000677525245485,1,0,36
2015-10-01,0.010019548370886592,-0.01171304494413284,0.01171304494413284,0.0001371954218632759,0,1,36
2015-10-02,0.011686908005789823,0.006100195600570882,0.006100195600570882,3.721238636522435e-05,1,0,37
2015-10-05,0.008968411356145846,0.02744974151730767,0.02744974151730767,0.0007534883093670043,1,0,37
2015-10-06,0.008024051478925586,0.006857245756950078,0.006857245756950078,4.702181937120985e-05,1,0,37
2015-10-07,0.017742629284526985,0.005975228567419507,0.005975228567419507,3.570335643290617e-05,1,0,37
2015-10-08,0.008100372414098138,0.0040290335040463554,0.0040290335040463554,1.6233110976728053e-05,1,0,37
2015-10-09,0.011815721832579134,0.009427804498515515,0.009427804498515515,8.888349766222939e-05,1,0,37
2015-10-12,0.012032584689092327,0.0005819159378249023,0.0005819159378249023,3.386261586946355e-07,1,0,37
2015-10-13,0.00973575117672138,-0.0124510817202211,0.0124510817202211,0.00015502943600362404,0,1,37
2015-10-14,0.00978280859767809,-0.009794843912756358,0.009794843912756358,9.593896727526027e-05,0,1,37
2015-10-15,0.015616099318664227,0.009011136185680823,0.009011136185680823,8.120057535688633e-05,1,0,37
2015-10-16,0.011169038907022215,0.0039906936118162826,0.0039906936118162826,1.5925635503391285e-05,1,0,37
2015-10-19,0.007538446523941747,0.004354175824285975,0.004354175824285975,1.8958847108796446e-05,1,0,37
2015-10-20,0.008354506177086099,-0.0019479302432083936,0.0019479302432083936,3.7944322324059114e-06,0,1,37
2015-10-21,0.010659520902933806,0.009938039464424678,0.009938039464424678,9.876462839646235e-05,1,0,37
2015-10-22,0.009250200178024193,0.02216010821736348,0.02216010821736348,0.0004910703962052604,1,0,37
2015-10-23,0.008893267070881396,0.028782735934465085,0.028782735934465085,0.0008284458878731478,1,0,37
2015-10-26,0.006758409065159473,0.001627237783243097,0.001627237783243097,2.6479028032139086e-06,1,0,37
2015-10-27,0.01039641368326424,-0.012489415577088056,0.012489415577088056,0.0001559855014572098,0,1,37
2015-10-28,0.0076494645328564264,0.014817488176965496,0.014817488176965496,0.00021955795587451227,1,0,37
2015-10-29,0.014742383164660592,-0.003026347463505243,0.003026347463505243,9.158778969864618e-06,0,1,37
2015-10-30,0.010235490188557454,0.004903354116338525,0.004903354116338525,2.4042881590213958e-05,1,0,37
2015-11-02,0.010095699010333182,0.010960099495256958,0.010960099495256958,0.00012012378094593183,1,0,37
2015-11-03,0.007053489502882834,-0.003295042083349036,0.003295042083349036,1.0857302331041158e-05,0,1,37
2015-11-04,0.014328035822801444,-0.010280199857790055,0.010280199857790055,0.00010568250911610666,0,1,37
2015-11-05,0.01601677408480069,0.0030265365150962766,0.0030265365150962766,9.159923277211115e-06,1,0,37
2015-11-06,0.011332034795486473,0.008943482608179367,0.008943482608179367,7.998588116280681e-05,1,0,37
2015-11-09,0.008825921339289014,-0.015577146036684955,0.015577146036684955,0.00024264747864820982,0,1,37
2015-11-10,0.009341632786169542,0.0017819157648818011,0.0017819157648818011,3.1752237931342944e-06,1,0,37
2015-11-11,0.01200808639929873,0.004594640335212757,0.004594640335212757,2.1110719809964e-05,1,0,37
2015-11-12,0.013395529275707538,-0.015605014712323277,0.015605014712323277,0.00024351648417182594,0,1,37
2015-11-13,0.006527670764733503,-0.004596714889482908,0.004596714889482908,2.1129787775193867e-05,0,1,37
2015-11-16,0.007467018514299631,0.0042510851997334806,0.0042510851997334806,1.8071725375393046e-05,1,0,37
2015-11-17,0.007883266042539678,0.023012740735341736,0.023012740735341736,0.0005295862361520569,1,0,37
2015-11-18,0.006472903030729693,0.0009957787164770603,0.0009957787164770603,9.915752521887015e-07,1,0,37
2015-11-19,0.00711412503836541,0.010127334409174307,0.010127334409174307,0.00010256290223524592,1,0,37
2015-11-20,0.006070315435162527,0.0016329926795981223,0.0016329926795981223,2.666665091621056e-06,1,0,37
2015-11-23,0.00718633850412878,-0.003074867588518629,0.003074867588518629,9.454810686922369e-06,0,1,37
2015-11-24,0.010421464923463483,-0.012728791488439483,0.012728791488439483,0.00016202213275616942,0,1,37
2015-11-25,0.007619354120389688,0.021817560882783717,0.021817560882783717,0.00047600596287397423,1,0,37
2015-11-26,0.011918154437158246,0.013985548713855768,0.013985548713855768,0.00019559557282763273,1,0,37
2015-11-27,0.0074650373646319825,-0.0016436605128217537,0.0016436605128217537,2.7016198814094702e-06,0,1,37
2015-11-30,0.01151989840977792,0.00876446411536306,0.00876446411536306,7.68158312294868e-05,1,0,37
2015-12-01,0.013316064307616346,-0.0012305673899399988,0.0012305673899399988,1.5142961011837411e-06,0,1,37
2015-12-02,0.009493455952013957,-0.0035519636108954735,0.0035519636108954735,1.261644549312561e-05,0,1,37
2015-12-03,0.01165089950481516,-0.02887608177457155,0.02887608177457155,0.0008338280986517432,0,1,37
2015-12-04,0.00994667212598908,0.00041133917307626023,0.00041133917307626023,1.6919991530706158e-07,1,0,37
2015-12-07,0.00974618443498459,0.013423751745476675,0.013423751745476675,0.00018019711092418807,1,0,37
2015-12-08,0.008226499249056619,-0.019988145081578746,0.019988145081578746,0.0003995259438022406,0,1,37
2015-12-09,0.01198062323334581,-0.005382508261685873,0.005382508261685873,2.8971395187116678e-05,0,1,37
2015-12-10,0.005087659504654144,-0.000618732587780213,0.000618732587780213,3.8283001518119903e-07,0,1,37
2015-12-11,0.007026085376139,-0.022982927534022108,0.022982927534022108,0.0005282149580341115,0,1,37
2015-12-14,0.0083234145081371,-0.017841892215153168,0.017841892215153168,0.0003183331178171432,0,1,37
2015-12-15,0.009348692635790298,0.027379894526196078,0.027379894526196078,0.000749658624265622,1,0,37
2015-12-16,0.007533078608407825,0.0046637861957381345,0.0046637861957381345,2.175090167955758e-05,1,0,37
2015-12-17,0.00810674280027695,0.021756547674692917,0.021756547674692917,0.0004733473667211858,1,0,37
2015-12-18,0.00904593514659756,-0.009917021167436136,0.009917021167436136,9.834730883537638e-05,0,1,37
2015-12-21,0.009170143167967371,-0.009399557791637361,0.009399557791637361,8.835168667833062e-05,0,1,37
2015-12-22,0.0070177238690720765,8.202681801920067e-05,8.202681801920067e-05,6.728398874355063e-09,1,0,37
2015-12-23,0.008483597759725023,0.019881750155955308,0.019881750155955308,0.0003952839892638289,1,0,37
2015-12-28,0.005652793273030849,-0.008082461455571777,0.008082461455571777,6.532618318080346e-05,0,1,36
2015-12-29,0.005080566406416597,0.018711753783787692,0.018711753783787692,0.000350129729665093,1,0,37
2015-12-30,0.0058312834028085535,-0.008029732820150712,0.008029732820150712,6.447660916300552e-05,0,1,37
2016-01-04,0.012087994917673999,-0.036260391465210144,0.036260391465210144,0.0013148159892102846,0,1,37
2016-01-05,0.012114744795984133,0.0005687138878177054,0.0005687138878177054,3.234354861967296e-07,1,0,37
2016-01-06,0.009261979565757358,-0.010131893656896247,0.010131893656896247,0.0001026552690746544,0,1,37
2016-01-07,0.0066132732958079895,-0.025907998821797607,0.025907998821797607,0.0006712244029502662,0,1,37
2016-01-08,0.008365825072310512,-0.01044337539442516,0.01044337539442516,0.00010906408962888488,0,1,37
2016-01-11,0.012239424657015947,-0.0049368895340205065,0.0049368895340205065,2.4372878271121214e-05,0,1,37
