Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDIGO.NS,INFY.NS,ITC.NS,JIOFIN.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,MAXHEALTH.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TMPV.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2015-01-15,72.30311584472656,310.89788818359375,1103.898681640625,767.3995361328125,497.6111145019531,1794.3697509765625,37.23551559448242,128.147216796875,27.20831298828125,296.57061767578125,590.3630981445312,147.8831787109375,602.7611083984375,1397.85791015625,,530.9014282226562,288.3543395996094,222.92630004882812,,131.35177612304688,769.3317260742188,294.4828796386719,,389.1256408691406,152.993896484375,,86.08782196044922,139.0374298095703,879.6757202148438,578.0003662109375,3290.744384765625,,298.23760986328125,77.81695556640625,130.83631896972656,49.78325271606445,184.08786010742188,,186.77674865722656,280.4410095214844,756.3276977539062,973.1788940429688,135.86126708984375,513.4989013671875,26.93498420715332,496.0173645019531,358.9991149902344,138.83248901367188,2950.497802734375,92.326416015625
2015-01-16,72.21651458740234,311.13299560546875,1140.345947265625,771.1480712890625,498.337158203125,1796.002197265625,37.98404312133789,126.01981353759766,27.402990341186523,291.0526428222656,598.9679565429688,152.1376495361328,611.1775512695312,1418.41357421875,,526.320556640625,296.6345520019531,224.7669219970703,,128.25079345703125,785.6106567382812,295.3175048828125,,386.217529296875,153.934326171875,,86.93012237548828,138.53607177734375,889.765380859375,589.9844360351562,3282.3935546875,,305.9507751464844,78.48778533935547,131.06289672851562,51.31559371948242,185.2487030029297,,195.8982696533203,276.1946105957031,778.1688232421875,970.5149536132812,134.68287658691406,506.5616455078125,26.84046745300293,502.2848815917969,369.7910461425781,136.1243438720703,2938.104248046875,91.59210205078125
2015-01-19,73.08258819580078,308.7820129394531,1154.2415771484375,760.588134765625,512.0346069335938,1783.9429931640625,37.63630294799805,125.0555191040039,27.04568099975586,297.5044860839844,608.6370849609375,152.19784545898438,618.2646484375,1429.95556640625,,528.6364135742188,297.6569519042969,225.48519897460938,,129.82444763183594,745.1216430664062,301.1177978515625,,383.33685302734375,153.37863159179688,,86.59318542480469,137.95025634765625,902.6781005859375,602.4661254882812,3291.15234375,,309.83807373046875,79.24250793457031,131.2139129638672,51.489715576171875,187.36810302734375,,192.11517333984375,274.1807861328125,790.3024291992188,962.4088134765625,136.64682006835938,518.8463134765625,26.93498420715332,499.3071594238281,376.7627868652344,139.97142028808594,2955.713134765625,96.40230560302734
2015-01-20,73.11146545410156,310.80389404296875,1164.2911376953125,767.2623901367188,533.7666625976562,1784.20263671875,37.66524124145508,131.4179229736328,26.31650161743164,301.2821960449219,612.3380737304688,153.4420928955078,614.9722290039062,1431.443115234375,,534.2880859375,302.6342468261719,229.1664581298828,,133.9436492919922,747.542724609375,306.9181823730469,,387.293212890625,158.63656616210938,,89.11566925048828,138.57086181640625,910.8951416015625,599.3231811523438,3272.365234375,,309.86212158203125,79.85741424560547,132.2711944580078,51.333003997802734,192.35238647460938,,189.03822326660156,278.5585021972656,798.8190307617188,958.3651733398438,136.4722442626953,538.7908325195312,28.142589569091797,499.58355712890625,375.9033508300781,141.3255157470703,2963.3212890625,97.42540740966797
2015-01-21,73.06095123291016,309.72235107421875,1177.947021484375,778.3252563476562,529.7493896484375,1815.6676025390625,36.82266616821289,128.505126953125,26.21750259399414,313.25201416015625,595.3596801757812,157.275146484375,620.4872436523438,1420.5067138671875,,547.5601196289062,305.3670654296875,228.9419403076172,,132.55514526367188,786.3619995117188,307.5024108886719,,395.6254577636719,150.77101135253906,,88.65904998779297,137.82122802734375,924.8698120117188,599.2327270507812,3298.821533203125,,310.10302734375,80.22077941894531,130.6664276123047,51.15888214111328,193.14048767089844,,186.03697204589844,285.6068420410156,811.3192138671875,963.481689453125,137.9124755859375,531.3718872070312,27.799556732177734,498.6384582519531,388.653076171875,140.20118713378906,2923.4619140625,97.14488983154297
2015-01-22,74.85803985595703,309.7694091796875,1194.102783203125,792.8165893554688,546.6898193359375,1813.924072265625,37.046939849853516,129.056884765625,26.691692352294922,314.10089111328125,605.861328125,159.10134887695312,625.2117919921875,1415.20263671875,,551.3449096679688,301.4667663574219,229.23379516601562,,132.7865753173828,788.6160888671875,308.62908935546875,,400.4661560058594,149.8946990966797,,88.06499481201172,137.77157592773438,929.7608032226562,601.4486694335938,3264.83251953125,,310.8498840332031,78.37600708007812,133.2529296875,51.663841247558594,188.24143981933594,,188.79441833496094,284.2496643066406,842.5466918945312,963.3857421875,138.6544189453125,545.824462890625,28.240596771240234,491.7914733886719,381.7768249511719,138.74935913085938,2988.203857421875,98.95063018798828
2015-01-23,81.38971710205078,326.22650146484375,1244.494384765625,788.19921875,547.0770874023438,1811.8458251953125,37.331485748291016,130.44862365722656,26.760330200195312,326.0706787109375,627.0034790039062,158.41903686523438,623.0448608398438,1399.5860595703125,,548.978515625,298.01898193359375,234.0709991455078,,134.0362091064453,805.8551025390625,309.3802185058594,,403.8573303222656,149.3817138671875,,90.0200424194336,137.5382537841797,956.5921020507812,615.8974609375,3273.408935546875,,317.914794921875,79.32633972167969,131.7047882080078,52.081748962402344,188.91236877441406,,184.1874542236328,286.7012634277344,848.728271484375,959.5725708007812,140.66200256347656,566.9732666015625,28.21959686279297,495.8301696777344,380.9172058105469,141.27662658691406,3012.55908203125,100.15727233886719
2015-01-27,81.02164459228516,324.5807189941406,1297.43408203125,814.164794921875,573.1651000976562,1795.7794189453125,40.21950912475586,136.7314453125,28.32267189025879,334.644775390625,654.2062377929688,153.5825958251953,597.5249633789062,1486.753173828125,,557.2211303710938,292.5351257324219,241.08543395996094,,131.90719604492188,786.3619995117188,320.0628662109375,,389.5357971191406,153.95570373535156,,90.12642669677734,137.84109497070312,973.753173828125,598.96142578125,3347.105224609375,,321.9311828613281,80.0251235961914,132.2522735595703,52.2210578918457,189.37034606933594,,185.2299041748047,288.9776916503906,837.0062866210938,960.8974609375,139.13446044921875,582.4856567382812,27.890567779541016,502.23138427734375,382.6363525390625,143.0461883544922,2987.24658203125,99.61637115478516
2015-01-28,80.42981719970703,319.03240966796875,1367.0108642578125,832.2216186523438,571.7130737304688,1780.158203125,41.695831298828125,144.1873779296875,28.403921127319336,317.156982421875,650.9677124023438,154.04412841796875,602.48193359375,1509.9471435546875,,563.6904907226562,300.3265686035156,237.5614013671875,,129.7318572998047,779.599853515625,320.5218505859375,,391.0035705566406,154.87478637695312,,88.22460174560547,134.147705078125,949.353271484375,595.275634765625,3381.5029296875,,319.9164123535156,79.85741424560547,133.6305389404297,52.04690933227539,193.1618194580078,,194.8474578857422,292.96148681640625,833.1144409179688,975.3181762695312,138.567138671875,567.6959228515625,27.383024215698242,512.3414306640625,413.7705993652344,145.11880493164062,3004.759521484375,101.0643081665039
2015-01-29,84.21170043945312,323.6403503417969,1307.242919921875,805.7534790039062,580.3284912109375,1784.53662109375,39.82257080078125,145.1665802001953,27.890560150146484,319.0245666503906,645.3236694335938,150.49203491210938,625.5931396484375,1522.754638671875,,569.0746459960938,298.4352111816406,245.7879638671875,,131.8145751953125,786.0697021484375,317.3922119140625,,391.17669677734375,158.25184631347656,,88.4107894897461,132.1868438720703,963.635498046875,586.4571533203125,3347.922119140625,,315.9919128417969,79.29839324951172,132.87533569335938,51.820556640625,197.96499633789062,,195.02395629882812,286.3072814941406,842.31787109375,977.25732421875,138.1306610107422,576.7529296875,27.33051872253418,517.8779907226562,421.9361877441406,141.71658325195312,3026.77099609375,100.30705261230469
2015-01-30,90.54850769042969,320.7250671386719,1263.19873046875,784.2222900390625,569.2929077148438,1774.8890380859375,39.071624755859375,143.904052734375,27.818056106567383,317.2419128417969,643.7507934570312,144.83279418945312,601.4032592773438,1504.0008544921875,,562.1492309570312,324.2799987792969,241.826171875,,129.31533813476562,778.5147094726562,301.0343933105469,,390.5203552246094,157.54649353027344,,86.66411590576172,131.27345275878906,950.5830078125,572.1212158203125,3310.302490234375,,311.5506286621094,80.30465698242188,132.6676788330078,51.54195022583008,194.9510040283203,,192.0731201171875,270.50341796875,840.4405517578125,953.2162475585938,138.52345275878906,563.7937622070312,27.334016799926758,511.4765930175781,411.2397766113281,142.62091064453125,3005.334228515625,100.94779968261719
2015-02-02,94.5180435180664,315.88201904296875,1297.62646484375,738.828369140625,597.5592041015625,1743.4239501953125,40.12835693359375,150.04275512695312,28.527265548706055,305.0174560546875,643.5194091796875,142.52493286132812,583.890625,1530.415283203125,,551.1856689453125,342.24261474609375,242.78013610839844,,134.45274353027344,758.0197143554688,293.6483459472656,,389.599609375,154.16944885253906,,88.39747619628906,134.26686096191406,969.896240234375,561.3128662109375,3330.360107421875,,309.211669921875,79.4101791381836,132.10125732421875,51.489715576171875,193.4174041748047,,194.85577392578125,269.23388671875,850.8342895507812,965.5631713867188,142.80052185058594,570.87548828125,26.871973037719727,516.2108154296875,413.72283935546875,142.0000762939453,2954.32568359375,104.0350570678711
2015-02-03,92.6126708984375,308.2647399902344,1247.042724609375,744.8626098632812,567.8410034179688,1677.7108154296875,40.246036529541016,145.9817657470703,30.007783889770508,315.416748046875,626.7721557617188,143.14706420898438,574.2276611328125,1508.4085693359375,,562.7137451171875,343.91680908203125,238.85198974609375,,135.5635528564453,760.3990478515625,289.2667541503906,,386.6915283203125,156.47781372070312,,87.37787628173828,129.69482421875,962.8529663085938,542.319091796875,3274.451904296875,,310.0373840332031,80.50030517578125,135.72616577148438,51.263336181640625,199.71160888671875,,197.24337768554688,262.9298095703125,861.9608764648438,982.4805908203125,140.05096435546875,581.2813720703125,26.679452896118164,520.5079956054688,412.8633117675781,138.671142578125,2973.9443359375,103.44424438476562
